id,code,name
370,BIOL 101,Biochemistry and Biophysics
371,BIOL 102,Cell Bio
372,BIOL 103,Genetics and Development
373,BIOL 104,Ecology & Evolutionary Biology
374,BIS 505,Biostatistics in PH II
375,BIS 526,Seminar in Biostatistics
376,BIS 575,Intro to Regulatory Affairs
377,BIS 600,Directed Readings BIS
378,BIS 610,Appl Area Readings for Q Exams
379,BIS 628,Longitudinal&MultilevAnalysis
380,BIS 630,Applied Survival Analysis
381,BIS 643,Theory of Survival Analysis
382,BIS 645,Stat Methods in Human Genetics
382,CB&B 647,Stat Methods in Human Genetics
382,GENE 645,Stat Methods in Human Genetics
383,BIS 650,MS BIS Thesis Research
384,BIS 681,Statistical Practice II
385,BIS 691,Theory Generalized Lin Models
386,BIS 695,Internship Biostat Research
387,BRST 154,Modern British Theater
388,BRST 195,GoldenAgePaintinginBritain
389,BRST 211,Queen Victoria & Royal Reps
389,ENGL 243,Queen Victoria & Royal Reps
390,BRST 212,Virginia Woolf's London
390,ENGL 254,Virginia Woolf's London
391,C&MP 560,Cellular& Molecular Physiology
391,ENAS 570,Cellular& Molecular Physiology
391,MCDB 415,Cellular& Molecular Physiology
391,MCDB 560,Cellular& Molecular Physiology
391,PHAR 560,Cellular& Molecular Physiology
392,C&MP 580,Bioenergetics and Metabolism
393,C&MP 600,Med PhysiologyCase Conferences
394,C&MP 610,Mentored Clinical Experience
395,C&MP 630,MoleculrMedPhrmclgy&Physiology
395,PATH 680,MoleculrMedPhrmclgy&Physiology
395,PHAR 502,MoleculrMedPhrmclgy&Physiology
396,C&MP 650,ResponsibleConduct of Research
396,PATH 660,ResponsibleConduct of Research
396,PHAR 580,ResponsibleConduct of Research
397,C&MP 711,Practical cryo-EM Workshop
397,MB&B 711,Practical cryo-EM Workshop
398,CAND 999,Prep: Admission to Candidacy
399,CB&B 523,Biological Physics
399,ENAS 541,Biological Physics
399,MB&B 523,Biological Physics
399,PHYS 341,Biological Physics
399,PHYS 523,Biological Physics
401,CB&B 567,Topics in Deep Learning
401,MB&B 567,Topics in Deep Learning
401,S&DS 567,Topics in Deep Learning
402,CB&B 601,ResponsibleConduct of Research
402,IBIO 601,ResponsibleConduct of Research
402,MBIO 601,ResponsibleConduct of Research
403,CB&B 645,StatMethodsinComputationalBio
403,S&DS 645,StatMethodsinComputationalBio
406,CB&B 712,2ndLabRotationCompBio&Bioinfo
407,CB&B 713,3rdLabRotationCompBio&Bioinfo
408,CB&B 750,CoreTopicsinBiomedInformatics
409,CB&B 752,BioDataScienceMiningModeling
409,CPSC 752,BioDataScienceMiningModeling
409,MB&B 452,BioDataScienceMiningModeling
409,MB&B 752,BioDataScienceMiningModeling
409,MB&B 753,BioDataScienceMiningModeling
409,MB&B 754,BioDataScienceMiningModeling
409,MCDB 452,BioDataScienceMiningModeling
409,MCDB 752,BioDataScienceMiningModeling
409,S&DS 352,BioDataScienceMiningModeling
410,CBIO 502,Molecules to Systems
411,CBIO 601,ScienceFrontiersMedicine
412,CBIO 604,Systems Cell Biology
413,CBIO 606,Advanced Topics in Cell Bio
414,CBIO 701,Illuminating Cellular Function
415,CBIO 901,Research Skills and Ethics II
415,GENE 901,Research Skills and Ethics II
415,MCDB 901,Research Skills and Ethics II
416,CBIO 913,Third Laboratory Rotation
416,GENE 913,Third Laboratory Rotation
416,MCDB 913,Third Laboratory Rotation
417,CDE 516,Principles of Epidemiology II
418,CDE 526,Seminar in CDE
419,CDE 532,Epidemiology of Cancer
420,CDE 534,Applied Analy Methods in EPI
421,CDE 535,Epi of Heart Disease & Stroke
422,CDE 545,Hlth Disp by Race & Soc Class
423,CDE 551,Global NonCommunicable Disease
424,CDE 562,Nutrition & Chronic Disease
425,CDE 600,Directed Readings CDE
426,CDE 610,Appl Area Readings for Q Exams
427,CDE 617,Developing A Research Proposal
428,CDE 670,Adv Field Methods in CDE
429,CENG 120,IntroEnvironmentalEngineering
429,ENAS 120,IntroEnvironmentalEngineering
429,ENVE 120,IntroEnvironmentalEngineering
430,CENG 150,Intro to Engineering Analysis
431,CENG 301,ChemiclKinetics&ChemiclReactrs
432,CENG 315,Transport Phenomena
432,ENVE 315,Transport Phenomena
434,CENG 412L,ChemicalEngineering Lab&Design
435,CENG 416,ChemEngineering Process Design
435,ENVE 416,ChemEngineering Process Design
436,CENG 471,Independent Research
437,CENG 490,Senior Research Project
438,CGSC 216,Cognitive Science of Language
438,LING 116,Cognitive Science of Language
438,PSYC 116,Cognitive Science of Language
440,CGSC 313,Philosophy for Psychologists
440,PHIL 305,Philosophy for Psychologists
440,PSYC 313,Philosophy for Psychologists
441,CGSC 315,The Modern Unconscious
441,PSYC 315,The Modern Unconscious
442,CGSC 390,JuniorSeminar:CognitiveScience
443,CGSC 419,Brain Development and the Law
443,NSCI 419,Brain Development and the Law
443,PSYC 419,Brain Development and the Law
444,CGSC 420,Topics Clinical Neuroscience
444,NSCI 440,Topics Clinical Neuroscience
444,PSYC 420,Topics Clinical Neuroscience
445,CGSC 472,DirectedResearchCognitiveScien
446,CGSC 491,Senior Project
447,CGSC 492,Metaphysics Meets Cognitive Sc
447,PHIL 492,Metaphysics Meets Cognitive Sc
447,PHIL 692,Metaphysics Meets Cognitive Sc
447,PSYC 492,Metaphysics Meets Cognitive Sc
447,PSYC 692,Metaphysics Meets Cognitive Sc
448,CHEM 104,Chemistry of Food and Cooking
449,CHEM 134L,General Chemistry Laboratory I
450,CHEM 136L,GeneralChemistry Laboratory II
451,CHEM 161,General Chemistry I
452,CHEM 165,General Chemistry II
453,CHEM 167,ComprehensiveUniversityChem II
454,CHEM 175,Organic Chem for First-YearsII
455,CHEM 220,Organic Chemistry
456,CHEM 221,Organic Chem of Life Processes
457,CHEM 222L,Lab for Organic Chemistry I
458,CHEM 223L,Lab for Organic Chemistry II
459,CHEM 251L,Inorganic Chemistry Laboratory
460,CHEM 252,Intro Inorganic Chemistry
461,CHEM 330L,Lab for Physical Chemistry I
462,CHEM 331L,Lab for Physical Chemistry II
463,CHEM 333,PhysChemWithPhysScienceApps II
464,CHEM 349L,Materials Chemistry Laboratory
465,CHEM 425,SpectroscpicStructreDetrminatn
465,CHEM 525,SpectroscpicStructreDetrminatn
466,CHEM 426,Computational Chem & Biochem
466,CHEM 526,Computational Chem & Biochem
467,CHEM 442,Molecules and Radiation II
467,CHEM 542,Molecules and Radiation II
468,CHEM 480,Introduction to Research
469,CHEM 490,IndependentResearchInChemistry
470,CHEM 515,Special Topics in Inorg Chem
471,CHEM 528,Natural Product Synthesis
472,CHEM 547,Electron Paramagnetc Resonance
473,CHEM 553,Small Molecule Crystallography
474,CHEM 556,Biochemical Rates & Mechanisms
475,CHEM 562L,Lab Instr Design & Mech Arts
475,PHYS 762,Lab Instr Design & Mech Arts
476,CHEM 564L,Adv Mechanical Instrumentation
477,CHEM 565L,Introduction to Glass Blowing
478,CHEM 600,Research Seminar
479,CHEM 700,Lab Rotation
480,CHEM 721,Current Topics Organic Chem
481,CHEM 731,Molecular Science Seminar
482,CHEM 741,Seminar in Chemical Biology
483,CHEM 751,Biophysical Chemistry Seminar
484,CHEM 761,Seminar in Inorganic Chemistry
485,CHEM 990,Research
486,CHLD 126,CliniclAssessmntOfYoungChildrn
486,EDST 191,CliniclAssessmntOfYoungChildrn
487,CHLD 127,Early Childhood Education
487,EDST 127,Early Childhood Education
487,PSYC 127,Early Childhood Education
488,CHLD 128,"Language, Literacy, and Play"
488,EDST 128,"Language, Literacy, and Play"
488,PSYC 128,"Language, Literacy, and Play"
489,CHLD 350,Autism and Related Disorders
489,EDST 350,Autism and Related Disorders
489,PSYC 350,Autism and Related Disorders
490,CHNS 120,Elementary Modern Chinese II
491,CHNS 122,ElmntryModChinseHeritSpeakers
492,CHNS 140,Intermediate Modern Chinese II
493,CHNS 142,IntrmdtModChinseforHeritSpkrs
494,CHNS 151,Advanced Modern Chinese II
495,CHNS 153,AdvModChineseHeritaSpkrs
496,CHNS 155,Upper Adv Modern Chinese IV
497,CHNS 163,AdvModChnsHeritSpkrsIII
498,CHNS 165,Modern Chinese Fiction
499,CHNS 167,Chinese for Current Affairs
500,CHNS 169,Chinese for Global Enterprises
501,CHNS 171,Intro to Literary Chinese II
501,CHNS 571,Intro to Literary Chinese II
502,CLCV 059,Rivers and Civilization
505,CLCV 205,Intro to Ancient Greek History
505,HIST 205,Intro to Ancient Greek History
506,CLCV 207,The Roman Empire
506,HIST 218,The Roman Empire
507,CLCV 215,Beauty and the Good Life
507,HUMS 211,Beauty and the Good Life
507,PHIL 224,Beauty and the Good Life
509,CLCV 236,Roman Law
509,HIST 225,Roman Law
509,LAW 21776,Roman Law
510,CLCV 258,Ecocultures of Antiquity
511,CLCV 319,"Olympic Games, Ancient &Modern"
511,HIST 242J,"Olympic Games, Ancient &Modern"
511,MGRK 300,"Olympic Games, Ancient &Modern"
511,WGSS 293,"Olympic Games, Ancient &Modern"
512,CLCV 451,Two-Term Senior Project
513,CLCV 452,One-Term Senior Project
514,CLSS 402,Advanced Latin Paleography
514,CLSS 602,Advanced Latin Paleography
514,MDVL 563,Advanced Latin Paleography
515,CLSS 491,Two-Term Intensive SeniorEssay
516,CLSS 492,One-Term Intensive SeniorEssay
517,CLSS 796,Plato's Gorgias
517,PHIL 496,Plato's Gorgias
517,PHIL 696,Plato's Gorgias
518,CLSS 812,Sympotic Culture
519,CLSS 818,Sanctuaries
519,HSAR 533,Sanctuaries
519,NELC 624,Sanctuaries
520,CLSS 845,Images of Cult & Devotion
520,HSAR 641,Images of Cult & Devotion
520,MDVL 520,Images of Cult & Devotion
520,NELC 639,Images of Cult & Devotion
520,RLST 633,Images of Cult & Devotion
521,CLSS 864,Art & Ritual Greek Antiquity
521,HSAR 563,Art & Ritual Greek Antiquity
522,CLSS 880,Roman Law
522,HIST 521,Roman Law
523,CLSS 882,GradWorks in Prgrss Colloquium
524,CLSS 895,SurveyofGrk&LatnHistrclSources
524,HIST 504,SurveyofGrk&LatnHistrclSources
525,CLSS 899,Graduate Latin Survey II
526,CLSS 900,Directed Reading
527,CLSS 901,Greek History 1400–300 BCE
527,HIST 901,Greek History 1400–300 BCE
528,CPAR 491,Senior Project
529,CPLT 510,Mortality of the Soul
529,GMAN 604,Mortality of the Soul
530,CPLT 549,Memory&Memoir in Russ Culture
530,RUSS 609,Memory&Memoir in Russ Culture
531,CPLT 587,World Literature
531,GMAN 713,World Literature
531,JDST 679,World Literature
532,CPLT 603,Desire in Yiddish Literature
532,JDST 302,Desire in Yiddish Literature
532,JDST 688,Desire in Yiddish Literature
532,LITR 209,Desire in Yiddish Literature
533,CPLT 628,Goethe's Wilhelm Meister TR
533,GMAN 247,Goethe's Wilhelm Meister TR
533,GMAN 710,Goethe's Wilhelm Meister TR
533,LITR 201,Goethe's Wilhelm Meister TR
534,CPLT 673,Golden Age Theater
534,LITR 459,Golden Age Theater
534,SPAN 329,Golden Age Theater
534,SPAN 629,Golden Age Theater
535,CPLT 675,El Quijote en español
535,LITR 445,El Quijote en español
535,SPAN 302,El Quijote en español
535,SPAN 660,El Quijote en español
536,CPLT 691,Allegory as Cultural Critique
536,JDST 687,Allegory as Cultural Critique
537,CPLT 706,New Map of the World: Vico
537,ITAL 700,New Map of the World: Vico
537,RNST 701,New Map of the World: Vico
537,SPAN 705,New Map of the World: Vico
538,CPLT 728,Chance & Constraints in Lit
538,FREN 929,Chance & Constraints in Lit
540,CPLT 806,"ItalRenaissanceWar,Lit&Politcs"
540,ITAL 238,"ItalRenaissanceWar,Lit&Politcs"
540,ITAL 576,"ItalRenaissanceWar,Lit&Politcs"
540,LITR 197,"ItalRenaissanceWar,Lit&Politcs"
540,RNST 576,"ItalRenaissanceWar,Lit&Politcs"
542,CPLT 851,Cassirer: Form as Function
542,GMAN 705,Cassirer: Form as Function
542,HSAR 530,Cassirer: Form as Function
543,CPLT 899,Realism & Naturalism
543,FREN 893,Realism & Naturalism
544,CPLT 925,Literary Translation
544,ENGL 456,Literary Translation
544,HUMS 427,Literary Translation
544,JDST 316,Literary Translation
544,LITR 348,Literary Translation
545,CPLT 929,Film and Fiction Interaction
545,FILM 445,Film and Fiction Interaction
545,FILM 651,Film and Fiction Interaction
545,LITR 450,Film and Fiction Interaction
546,CPLT 935,FrenchCinema throughNewWave TR
546,FILM 416,FrenchCinema throughNewWave TR
546,FILM 755,FrenchCinema throughNewWave TR
546,FREN 394,FrenchCinema throughNewWave TR
546,FREN 752,FrenchCinema throughNewWave TR
546,LITR 366,FrenchCinema throughNewWave TR
547,CPLT 961,Inquisitions
547,SPAN 619,Inquisitions
548,CPLT 968,The End of the World
548,LITR 401,The End of the World
548,SPAN 318,The End of the World
548,SPAN 618,The End of the World
549,CPSC 035,21st Century Computer Music
549,MUSI 035,21st Century Computer Music
550,CPSC 112,Introduction to Programming
551,CPSC 123,YData
551,PLSC 351,YData
551,S&DS 123,YData
551,S&DS 523,YData
552,CPSC 184,IntellectualPropertyDigitalAge
553,CPSC 185,"Control, Privacy & Technology"
554,CPSC 200,Intro to Information Systems
555,CPSC 201,Intro to Computer Science
556,CPSC 202,MathematiclToolsForComputerSci
557,CPSC 210,"Power,Security, & Surveillance"
557,PLSC 369,"Power,Security, & Surveillance"
558,CPSC 223,DataStructres&ProgrmmngTechnqs
559,CPSC 235,Self-DrivingCarsTheoryPractice
559,EENG 245,Self-DrivingCarsTheoryPractice
560,CPSC 290,Directed Research
561,CPSC 310,"Technology, Power, & Security"
562,CPSC 323,SystemsProgramng&ComputerOrgzn
563,CPSC 335,TheoryAndImplOfSelfDrivingCars
564,CPSC 338,Digital Systems
564,EENG 348,Digital Systems
566,CPSC 365,Algorithms
566,ECON 365,Algorithms
567,CPSC 366,Intensive Algorithms
567,ECON 366,Intensive Algorithms
568,CPSC 421,Compilers and Interpreters
568,CPSC 521,Compilers and Interpreters
569,CPSC 423,PrinciplesOf Operating Systems
569,CPSC 523,PrinciplesOf Operating Systems
570,CPSC 424,ParallelProgrammingTechniques
570,CPSC 524,ParallelProgrammingTechniques
571,CPSC 427,Object-Oriented Programming
571,CPSC 527,Object-Oriented Programming
572,CPSC 428,Language-Based Security
572,CPSC 528,Language-Based Security
573,CPSC 432,ComputerMusic: Sound Synthesis
573,CPSC 532,ComputerMusic: Sound Synthesis
573,MUSI 427,ComputerMusic: Sound Synthesis
574,CPSC 433,Computer Networks
574,CPSC 533,Computer Networks
575,CPSC 434,Topics in Networked Systems
575,CPSC 534,Topics in Networked Systems
576,CPSC 446,Data and Info. Visualization
576,CPSC 546,Data and Info. Visualization
577,CPSC 451,The User Interface
577,CPSC 551,The User Interface
579,CPSC 456,Wireless Technologies
579,CPSC 556,Wireless Technologies
579,EENG 451,Wireless Technologies
579,ENAS 951,Wireless Technologies
580,CPSC 464,Topics in Foundations of ML
580,CPSC 564,Topics in Foundations of ML
581,CPSC 468,Computational Complexity
581,CPSC 568,Computational Complexity
582,CPSC 470,Artificial Intelligence
582,CPSC 570,Artificial Intelligence
583,CPSC 473,Intelligent Robotics Lab
583,CPSC 573,Intelligent Robotics Lab
584,CPSC 477,Natural Language Processing
584,CPSC 577,Natural Language Processing
585,CPSC 478,Computer Graphics
585,CPSC 578,Computer Graphics
586,CPSC 490,Senior Project
588,CPSC 674,Adv Comp Intel for Games
589,CPSC 690,Independent Project I
590,CPSC 691,Independent Project II
591,CPSC 692,Independent Project
593,CPSC 767,Topics: Cryptography&Security
594,CPSC 800,Directed Readings
595,CSBF 310,Cocktail Culture
596,CSBK 310,Speechwriting
597,CSBR 310,Trials of the Century
598,CSDC 310,Mastering Art of Watercolor
599,CSDC 311,Social Justice & Violence
600,CSEC 491,Senior Project
601,CSES 310,"Good Food, Real World"
602,CSGH 310,Contemporary Novel Writing
603,CSJE 310,Free Speech Then and Now
604,CSMC 310,The Art of Storytelling
605,CSMY 310,Power & Organizing in the City
606,CSPC 310,Teaching the Constitution
607,CSSM 310,Letters from the Homefront
608,CSSY 310,Making Criminals
609,CSTC 310,Environmental Challenges
610,CSTD 310,SocialCriticalthinking
611,CSYC 310,Art of the Printed Word
612,CSYC 311,RealEstate in Economy &Society
613,CSYC 312,Sustainable Food & Agriculture
614,CZEC 120,Elementary Czech II
615,CZEC 140,Advanced Czech
616,CZEC 301,MilanKundera:Novelist&ThinkrTR
616,LITR 220,MilanKundera:Novelist&ThinkrTR
616,RSEE 300,MilanKundera:Novelist&ThinkrTR
617,DISA 999,Diss Research - in Absentia
618,DISR 999,Diss Research - in Residence
619,DRAM 102,Scene Design
620,DRAM 125,Costume History
621,DRAM 141,Law and the Arts
622,DRAM 152,Scene Painting
623,DRAM 158,Introduction to Sound Design
624,DRAM 161,Principles of Development
625,DRAM 234,Visual Storytelling
626,DRAM 244,MotionGraphics&FilmProduction
627,DRAM 419,Crtl. Syst. for Live Entermt.
628,DRAM 428,Auditory Culture
629,DRAM 476,Hot Topics
631,DRAM 67,Libretto WritingforMusicalThtr
631,THST 412,Libretto WritingforMusicalThtr
632,DRST 002,Directed Studies: Literature
633,DRST 004,Directed Studies: Philosophy
634,DRST 006,DirectedStud:History&Politics
635,DUTC 160,Advanced Dutch II
636,E&EB 125,History of Life
636,G&G 125,History of Life
637,E&EB 145,Plants and People
638,E&EB 175L,Virus Discovery
639,E&EB 223L,Principles Ecol & Evolution
639,E&EB 523L,Principles Ecol & Evolution
640,E&EB 225,Evolutionary Biology
640,E&EB 525,Evolutionary Biology
641,E&EB 275,Biological Oceanography
641,E&EB 575,Biological Oceanography
641,EVST 400,Biological Oceanography
641,F&ES 734,Biological Oceanography
642,E&EB 290,ComparativeAnatomy:Vertebrates
643,E&EB 291L,Lab:ComparAnatomyOfVertebrates
644,E&EB 320,Advanced Ecology
644,E&EB 620,Advanced Ecology
645,E&EB 336,Culture and Human Evolution
645,HSHM 453,Culture and Human Evolution
645,HUMS 336,Culture and Human Evolution
646,E&EB 380,Life History Evolution
646,E&EB 680,Life History Evolution
648,E&EB 470,Senior Tutorial
649,E&EB 474,Research
650,E&EB 476,Senior Research
651,E&EB 496,Intensive Senior Research
652,E&EB 501,Adv Top Ecol & Evol Biology
653,E&EB 545,ResponsibleConduct of Research
654,E&EB 610,EvolutionaryFunctionalGenomics
655,E&EB 636,Biosocial Science
655,SOCY 636,Biosocial Science
656,E&EB 717,Structuralism & Macroevolution
657,E&EB 806,Convergent Evolution
658,E&EB 810,Dynamics of Evolving Systems
659,E&EB 815,Visualizing Data
660,E&EB 902,Research Rotation II
661,E&RS 950,Master’s Thesis
662,EALL 025,Rus & Chi Sci-Fi
662,RUSS 025,Rus & Chi Sci-Fi
663,EALL 213,"Phil, Rel, Lit in Med China"
663,EALL 513,"Phil, Rel, Lit in Med China"
663,HUMS 292,"Phil, Rel, Lit in Med China"
663,PHIL 205,"Phil, Rel, Lit in Med China"
663,RLST 211,"Phil, Rel, Lit in Med China"
664,EALL 255,Japanese Modernism
664,EALL 555,Japanese Modernism
664,EAST 252,Japanese Modernism
665,EALL 270,Anime and the Posthuman
665,FILM 306,Anime and the Posthuman
666,EALL 296,Religion and Culture in Korea
666,EAST 391,Religion and Culture in Korea
666,RLST 121,Religion and Culture in Korea
667,EALL 303,Classical Chinese Poetry
667,EALL 603,Classical Chinese Poetry
668,EALL 308,Sages of the Ancient World
668,EALL 608,Sages of the Ancient World
668,HUMS 305,Sages of the Ancient World
668,PHIL 341,Sages of the Ancient World
669,EALL 318,The Dream of the Red Chamber
669,EALL 618,The Dream of the Red Chamber
670,EALL 491,Senior Essay
671,EALL 705,The Tang Dynasty
671,HIST 875,The Tang Dynasty
672,EALL 740,Topics in Early Chinese Litr
673,EALL 806,Research in Japanes Film Hist
673,EAST 806,Research in Japanes Film Hist
673,FILM 921,Research in Japanes Film Hist
674,EALL 874,China at Its Borders
674,HIST 892,China at Its Borders
675,EALL 900,Directed Readings
676,EALL 990,Directed Research
677,EAST 220,China from Present to Past
677,HIST 321,China from Present to Past
678,EAST 237,Arts of China
678,HSAR 237,Arts of China
680,EAST 301,Japan's Great Peace 1550-1850
680,HIST 307,Japan's Great Peace 1550-1850
681,EAST 309,Uses of the Past inModernChina
681,HIST 309J,Uses of the Past inModernChina
682,EAST 326,Yale and Japan
682,HIST 326J,Yale and Japan
683,EAST 360,Music & Christianity in Korea
683,MUSI 489,Music & Christianity in Korea
683,RLST 369,Music & Christianity in Korea
684,EAST 375,China from Mao to Now
684,HIST 375,China from Mao to Now
685,EAST 390,Atheism and Buddhism
685,RLST 102,Atheism and Buddhism
687,EAST 402,Empire&Identity in Qing China
687,HIST 305J,Empire&Identity in Qing China
689,EAST 414,PostwarUS–JapanRelations&Poli
689,PLSC 170,PostwarUS–JapanRelations&Poli
691,EAST 454,Econmic&PolicyLessonsFromJapan
691,ECON 474,Econmic&PolicyLessonsFromJapan
691,GLBL 312,Econmic&PolicyLessonsFromJapan
692,EAST 474,Japanese Screens
692,HSAR 484,Japanese Screens
693,EAST 480,One-Term Senior Essay
694,EAST 492,Senior Research Project
695,EAST 531,Contemporary Chinese Art
695,HSAR 531,Contemporary Chinese Art
697,EAST 900,Master’s Thesis
698,EAST 910,Independent Study
699,ECON 002,Social Issues in America
700,ECON 108,QuantitativeFoundatnsMicroecon
701,ECON 110,Intro Microeconomic Analysis
702,ECON 111,Intro Macroeconomic Analysis
703,ECON 115,Introductory Microeconomics
704,ECON 116,Introductory Macroeconomics
705,ECON 117,IntroDataAnalysis&Econometrics
706,ECON 121,Intermediate Microeconomics
707,ECON 122,Intermediate Macroeconomics
708,ECON 123,IntmdDataAnalysis&Econometrics
709,ECON 126,Macroeconomic Theory
710,ECON 136,Econometrics
711,ECON 159,Game Theory
711,GLBL 159,Game Theory
711,GLBL 659,Game Theory
713,ECON 182,American Economic History
713,HIST 135,American Economic History
714,ECON 184,International Economics
714,GLBL 234,International Economics
715,ECON 252,Financial Markets
716,ECON 301,Intl Trade: Data & Analysis
717,ECON 325,Econ of Developing Countries
717,EP&E 321,Econ of Developing Countries
717,GLBL 322,Econ of Developing Countries
717,PLSC 185,Econ of Developing Countries
717,SAST 281,Econ of Developing Countries
718,ECON 326,Economic Development
719,ECON 339,Competition Economics & Policy
719,LAW 21154,Competition Economics & Policy
719,MGT 589,Competition Economics & Policy
720,ECON 351,Mathematical Econ: Game Theory
721,ECON 360,Capital Markets
721,LAW 21764,Capital Markets
721,MGT 947,Capital Markets
722,ECON 361,Corporate Finance
722,MGT 541,Corporate Finance
725,ECON 375,Monetary Policy
725,GLBL 219,Monetary Policy
726,ECON 403,Trade and Development
726,GLBL 332,Trade and Development
727,ECON 409,"Firms, Markets, & Competition"
728,ECON 410,The Economics of Innovation
729,ECON 411,Economics of Uncertainty &Info
730,ECON 416,Labor Economics
731,ECON 429,Data Analysis and Strategy
732,ECON 433,The Economics of Space
733,ECON 439,Macro and Finance Forecasting
734,ECON 445,The U.S. Banking System
735,ECON 447,Networks and Development
736,ECON 449,Economic Analysis of Conflict
736,EP&E 244,Economic Analysis of Conflict
736,PLSC 374,Economic Analysis of Conflict
737,ECON 457,Institutional Design & Change
737,EP&E 221,Institutional Design & Change
738,ECON 458,The Economics of Population
739,ECON 461,EconmicsAddiction&PublicPolicy
739,HPM 590,EconmicsAddiction&PublicPolicy
741,ECON 465,Debating Globalization
741,EP&E 224,Debating Globalization
741,GLBL 330,Debating Globalization
742,ECON 470,Strategies for Development
742,EP&E 232,Strategies for Development
742,GLBL 233,Strategies for Development
742,GLBL 633,Strategies for Development
742,MGT 607,Strategies for Development
743,ECON 471,Cooperative Game Theory
743,EP&E 297,Cooperative Game Theory
744,ECON 473,Equality
744,EP&E 227,Equality
744,PLSC 343,Equality
746,ECON 477,Topics: Economics of Education
747,ECON 492,The Senior Essay
748,ECON 499,Directed Reading
749,ECON 501,Gen Econ Theory:Microeconomics
750,ECON 511,Gen Econ Theory:Macroeconomics
751,ECON 521,Adv Microeconomic Theory II
752,ECON 523,Micro Theory Lunch
753,ECON 526,Adv Macroeconomics II
754,ECON 528,Continuous-Time Macroeconomics
755,ECON 531,Mathematical Economics II
756,ECON 538,Microeconomic Theory Workshop
757,ECON 541,StudentsWrkshpMacroeconomics
758,ECON 543,Macroeconomics Workshop
759,ECON 551,Econometrics II
760,ECON 552,Econometrics III
761,ECON 553,Time Series Econometrics
762,ECON 554,Econometrics V
763,ECON 559,Development Econometrics (IDE)
764,ECON 568,Econometrics Workshop
765,ECON 581,American Economic History
766,ECON 601,Industrial Organization II
767,ECON 607,ProspectusWrkshpIndustrialOrgz
768,ECON 609,IndustrialOrganizationSeminar
769,ECON 631,Labor Economics
770,ECON 640,LaborPublicEconProspectusWrksp
771,ECON 671,Financial Economics II
772,ECON 672,Behavioral Finance
772,MGMT 745,Behavioral Finance
773,ECON 674,Financial Crises
773,MGMT 746,Financial Crises
774,ECON 676,Empirical Corporate Finance
774,MGMT 748,Empirical Corporate Finance
775,ECON 677,Theoretical Corporate Finance
775,MGMT 742,Theoretical Corporate Finance
776,ECON 679,Finance Lunch
777,ECON 681,Public Finance II
778,ECON 707,ProspectusWrkshp/IntrntnlEcon
779,ECON 721,International Trade II
780,ECON 728,Workshop: International Trade
781,ECON 731,Economic Development II
782,ECON 732,Advanced Development Economics
783,ECON 756,ProspectusWorkshopInDevelopmt
784,ECON 790,Empirical Political Economy
784,PLSC 725,Empirical Political Economy
785,EDST 107,Being Human in STEM
785,MB&B 107,Being Human in STEM
785,PHYS 107,Being Human in STEM
788,EDST 160,Social Psychology
788,PSYC 150,Social Psychology
790,EDST 180,Abnormal Psychology
790,PSYC 180,Abnormal Psychology
792,EDST 223,Theory&PracticeCivicEducation
792,PLSC 223,Theory&PracticeCivicEducation
793,EDST 225,"Child Care, Society, Policy"
794,EDST 230,Amer Education & the Law
795,EDST 240,"Cities, Suburbs & SchoolChoice"
795,SOCY 396,"Cities, Suburbs & SchoolChoice"
796,EDST 261,Colloquium
798,EDST 328,Learning in School Children
798,PSYC 328,Learning in School Children
800,EDST 377,Psychopathology and the Family
800,PSYC 477,Psychopathology and the Family
801,EDST 410,Senior Colloquium and Project
802,EDST 478,"Music, Service, and Society"
802,MUS 578,"Music, Service, and Society"
802,MUSI 452,"Music, Service, and Society"
803,EDST 490,Senior Essay Independent Study
804,EENG 201,Intro to Computer Engineering
805,EENG 203,Circuits and Systems Design
806,EENG 236,Special Projects
808,EENG 310,Signals and Systems
810,EENG 400,Electronic Materials
810,ENAS 509,Electronic Materials
812,EENG 406,Photovoltaic Energy
812,ENAS 806,Photovoltaic Energy
813,EENG 408,CMOS Devices and Beyond
814,EENG 434,Stochastic Processes
814,ENAS 502,Stochastic Processes
814,MATH 251,Stochastic Processes
814,S&DS 351,Stochastic Processes
814,S&DS 551,Stochastic Processes
817,EENG 455,NtwrkAlgrthms&StchstcOptmztn
817,ENAS 963,NtwrkAlgrthms&StchstcOptmztn
818,EENG 469,Advanced Special Projects
819,EENG 472,SeniorAdvancedSpecialProjects
820,EENG 481,Advanced ABET Projects
821,EGYP 120,ClassclHieroglyphicEgyptn II
821,EGYP 501,ClassclHieroglyphicEgyptn II
822,EGYP 127,Elementary Biblical Coptic II
822,EGYP 520,Elementary Biblical Coptic II
823,EGYP 135,Egyptian Coffin Texts
823,EGYP 590,Egyptian Coffin Texts
824,EGYP 599,Directed Readings: Egyptology
825,EHS 503,Public Health Toxicology
825,F&ES 896,Public Health Toxicology
826,EHS 508,Environ & Occ Exposure Sci
826,F&ES 897,Environ & Occ Exposure Sci
827,EHS 511,Principles of Risk Assessment
827,F&ES 893,Principles of Risk Assessment
828,EHS 526,Seminar in EHS
829,EHS 531,Meta-research: Eval & Improv
830,EHS 545,Molecular Epidemiology
831,EHS 562,Apps of -Omics Tech in PH
832,EHS 567,Fundamentals Green Eng & Cem
