id,code,name
930,CSGH 360 01,"Criminal Justice, Prison Culture and Effective Rehabilitation"
931,CSJE 360 01,The Future of Wrongdoing
932,CSMC 360 01,Sovereignty and Socio-Economic Rights in International Law
933,CSMY 360 01,Monastic Life
934,CSPC 360 01,Asian (Americans) and U.S. Law
935,CSSM 360 01,Heroes and Villains in Modern American Culture
936,CSSM 361 01,Trials of the 20th Century
937,CSSY 360 01,Dance and Democracy: Movement Improvisation and Liberation Pedagogies
938,CSTC 360 01,"Drink Culture: The History, Ethics & Aesthetics of Cocktails"
939,CSTD 360 01,Drawing for Non-Art Majors
940,CSTD 360 02,Drawing for Non-Art Majors
941,CSYC 360 01,Approaches to Sustainable Food and Agriculture
942,CZEC 120 01,Elementary Czech II
943,CZEC 140 01,Advanced Czech
944,CZEC 301 01,Milan Kundera: The Czech Novelist and French Thinker
944,LITR 220 01,Milan Kundera: The Czech Novelist and French Thinker
944,RSEE 300 01,Milan Kundera: The Czech Novelist and French Thinker
945,DISA 999 01,Diss Research - in Absentia
946,DISR 999 01,Diss Research - in Residence
947,DRAM 100 01,Stage Management Seminar: Process and Practice
948,DRAM 103 01,Acting I
949,DRAM 104 01,Computer-Assisted Design Techniques for Lighting Designers
950,DRAM 108 01,Fundamentals of Music Literacy
951,DRAM 113 01,Voice I
952,DRAM 119 01,Electricity
953,DRAM 120 01,Second-Year Directing: DirectingII:DirApproachNewPlys
954,DRAM 121 01,Strategic Planning in Practice
955,DRAM 123 01,First-Year Accents and Dialects
956,DRAM 124 01,Introduction to Lighting Design
957,DRAM 125 01,The History of Costume
958,DRAM 129 01,History of Theater Architecture
959,DRAM 132 01,Advanced Discussions in Scenography
960,DRAM 133 01,The Body as Source
961,DRAM 134 01,Advanced Problems in Stage Lighting
962,DRAM 135 01,Advanced Costume Design
963,DRAM 139 01,Intro to Snd Engineering&Des: Sound Engineering and Design
964,DRAM 140 01,The Director’s Thesis
965,DRAM 141 01,Law and the Arts
966,DRAM 142 01,Advanced Professional Set Design for the Stage
967,DRAM 143 01,Alexander Technique I
968,DRAM 145 01,Advanced Professional Costume Design for the Stage
969,DRAM 151 01,Case Study
970,DRAM 152 01,Scene Painting
971,DRAM 155 01,Evolution of Cut and Cloth
972,DRAM 158 01,Introduction to Sound Design: Recording Arts
973,DRAM 161 01,Principles of Development
974,DRAM 162 01,Life Drawing Studio
975,DRAM 163 01,Text Analysis I
976,DRAM 164 01,Professional Stage Lighting Design
977,DRAM 165 01,Digital Costume Illustration: Costume Figure Drawing
978,DRAM 166 01,Criticism Workshop
979,DRAM 166 02,Criticism Workshop
980,DRAM 169 01,Shop Technology: StageRiggingTechniques:Part II
981,DRAM 172 01,Digital Technology for Designers
982,DRAM 174 01,Advanced Professional Stage Lighting Design
983,DRAM 177 01,The Playwrights’ Studio
984,DRAM 185 01,Digital Costume Illustration
985,DRAM 187 01,Features
986,DRAM 188 01,Individual Music Lessons
987,DRAM 189 01,Period Styles and Décor
988,DRAM 196 01,Race and the American Musical from Jerome Kern to Jay Kuo
989,DRAM 200 01,Stage Management Seminar: Process and Practice
990,DRAM 202 01,Second-Year Set Design for Non-Majors
991,DRAM 203 01,Acting II: Plays of Extended and Heightened Language
992,DRAM 209 01,Hydraulics and Pneumatics
993,DRAM 212 01,Independent Study: Ind Study: Teaching Practicum
994,DRAM 213 01,Voice II
995,DRAM 216 01,Curating Performance
996,DRAM 219 01,Lighting Production Process: LightingProductionProcess
997,DRAM 221 01,Labor and Employee Relations
998,DRAM 223 01,Second-Year Accents and Dialects
999,DRAM 224 01,Introduction to Projection Design
1000,DRAM 231 01,Adv.TopicsMarketing&Branding: Adv.TopicsinMarketingBranding
1001,DRAM 232 01,Advanced Discussions in Directing and Scenography
1002,DRAM 237 01,Third-Year Playwriting Analysis
1003,DRAM 242 01,Drafting Review Session
1004,DRAM 243 01,Alexander Technique II Tutorials
1005,DRAM 244 01,Motion Graphics and Film Production
1006,DRAM 248 01,Designers&Directors Wkshp: Designers&DirectorsWkshp II
1007,DRAM 249 01,Technical Management I: Technical Management II
1008,DRAM 251 01,Management Fellowship
1009,DRAM 258 01,Composition for Sound DesignII: Composition forSound Design II
1010,DRAM 262 01,Advanced Computer-Assisted Design Techniques for Set Designers
1011,DRAM 263 01,Clown
1012,DRAM 27 01,Second-Year Anchor Class: 3rdYearAnchorClass:TheaterNow
1013,DRAM 281 01,Advanced Financial Management
1014,DRAM 288 01,Individual Music/Composition Lessons
1015,DRAM 290 01,Geffen School Show Proposal Tutorial
1016,DRAM 296 01,"The Third Avant-Garde, 1938–1959"
1017,DRAM 3 02,Toward Anti-Racist Theater Practice
1018,DRAM 3 03,Toward Anti-Racist Theater Practice
1019,DRAM 3 04,Toward Anti-Racist Theater Practice
1020,DRAM 3 05,Toward Anti-Racist Theater Practice
1021,DRAM 3 08,Toward Anti-Racist Theater Practice
1022,DRAM 300 01,Stage Management Seminar: Process and Practice
1023,DRAM 301 01,Management Seminar
1024,DRAM 302 01,Professional Production Seminar
1025,DRAM 303 01,Acting III: Actor Showcase
1026,DRAM 307 01,Translation Tutorial: Tutorial I
1027,DRAM 323 01,Third-Year Accent and Dialect Tutorials
1028,DRAM 324 01,EngagedVisualStorytelling: Engaged Visual Storytelling
1029,DRAM 330 01,Directing Practicum
1030,DRAM 331 01,Managing Crisis and Recovery
1031,DRAM 334 01,Adv Problems ProjectionDesign: Projection Design in Practice
1032,DRAM 336 01,Comprehensive Examinations
1033,DRAM 343 01,Alexander Technique III Tutorials
1034,DRAM 344 01,Advanced Professional Projection Design
1035,DRAM 346 01,Literary Office Practicum
1036,DRAM 347 01,Spring Modular Engagements
1037,DRAM 350 01,The Choreographic Imagination
1038,DRAM 351 01,Responsive Arts
1039,DRAM 353 01,Play and Story
1040,DRAM 357 01,Craft Class: CraftClass:OvidPoetryTransform
1041,DRAM 358 01,Professional Development
1042,DRAM 359 01,Safety Risk Management and Health in Theater
1043,DRAM 360 01,Bridge to the Profession
1044,DRAM 364 01,Animation Studio
1045,DRAM 37 01,The Process for Playwrights: The ProdProcessforPlaywrights
1046,DRAM 379 01,Drafting II
1047,DRAM 380 01,Introduction to Shakespeare: Intro toShakespeareforDirector
1048,DRAM 384 01,Projection Production Process
1049,DRAM 388 01,Individual Music/Composition Lessons
1050,DRAM 389 01,Properties Design and Construction I/II
1051,DRAM 390 01,Opera Practicum
1052,DRAM 394 01,DIY Moviemaking: AdvTopicsinProjectionDesign
1053,DRAM 396 01,Dramaturgy Practicum
1054,DRAM 399 01,Technical Design and Production Thesis
1055,DRAM 40 01,Principles of Stage Management
1056,DRAM 400 01,STM forCommercialTheater: Current STG MGT Practice
1057,DRAM 402 01,Set Seminar
1058,DRAM 403 01,Stage Combat I: IntroCombat & IntimacyforStage
1059,DRAM 404 01,Lighting Seminar
1060,DRAM 410 01,Topics in Directing
1061,DRAM 411 02,TMwkshp:: TMwkshp: Values-BasedPlanning
1062,DRAM 411 06,TMwkshp:: TMwkshp:Case Writing
1063,DRAM 411 11,TMwkshp:: TMwkshp: Entrepreneurship
1064,DRAM 411 17,TMwkshp:: TMwkshp:Leadership
1065,DRAM 411 21,TMwkshp:: TMwkshp:NonprofitOnBroadway
1066,DRAM 411 27,TMwkshp:: TMwkshp:Real Estate
1067,DRAM 411 29,TMwkshp:: TMwkshp:MakingTheAsk
1068,DRAM 411 34,TMwkshp:: TMwkshp:DataVisualization
1069,DRAM 411 37,TMwkshp:: TMwkshp:Cultural Policy
1070,DRAM 411 45,TMwkshp:: TMwkshp:Manager as Coach
1071,DRAM 411 47,TMwkshp:: TMwksp:BldgDelibratlyDvlpmtOrg
1072,DRAM 411 48,TMwkshp:: TMwkshp:PersonalDvlpmntPlan
1073,DRAM 413 01,Singing II Tutorials
1074,DRAM 414 01,Projection Seminar
1075,DRAM 418 01,Design Production Review
1076,DRAM 419 01,Systems Integration for Live Entertainment
1077,DRAM 423 01,Singing III Tutorials
1078,DRAM 424 01,Lighting Field Study
1079,DRAM 428 01,"Auditory Culture: Reading, Critical Listening, and Discussion"
1080,DRAM 429 01,Theater Engineering: Overhead Rigging and Stage Machinery
1081,DRAM 434 01,Advanced Discussions in Directing and Scenography Projection Companion Class
1082,DRAM 440 01,The World of the Play
1083,DRAM 46 01,Special Research Project
1084,DRAM 463 01,Taming the Cyclops: TamingtheCyclops:CameraAuditio
1085,DRAM 466 01,Research Methodologies
1086,DRAM 469 01,Scenery Const for Comm Theater: CommercialSceneryProduction
1087,DRAM 47 01,FallWorkshop:Readings w/Actors: Spring Workshop
1088,DRAM 476 01,Hot Topics
1089,DRAM 488 01,Individual Music/Composition Lessons
1090,DRAM 489 01,Costume Seminar
1091,DRAM 500 01,The Stage Manager’s Thesis
1092,DRAM 503 01,Acting Technique
1093,DRAM 51 01,New Play Lab
1094,DRAM 529 01,Theater Planning Seminar
1095,DRAM 549 01,Independent Study: IS:RiggingLabExtension
1096,DRAM 559 01,Imagining a New Anti-Racist Production Process
1097,DRAM 596 01,History and Theory of Performer Training
1098,DRAM 6 01,Survey of Theater and Drama
1099,DRAM 60 01,RehearslRules&ProcessEquitySTM: ProfSTGMGTinPerformance
1100,DRAM 600 01,Theory-Guided Practice: Stage Management and Teaching
1101,DRAM 616 01,Adaptation
1102,DRAM 67 01,Libretto Writing for Musical Theater
1103,DRAM 69 01,Mechanical Instrumentation
1104,DRAM 700 01,Stage Management Forum: The Artistic Process
1105,DRAM 743 01,Audition Workshop
1106,DRAM 746 01,Dramaturgy and…
1107,DRAM 753 01,On-Camera Acting: On-Camera Acting Workshop
1108,DRAM 783 01,Shakespeare Imagined: Solo Performance
1109,DRAM 800 01,The Call: Yale Rep Stage Management Staff Seminar
1110,DRAM 843 01,Voice IV
1111,DRAM 863 01,AntiRacistRehrslCoordFundmentl: Anti-RacistRehearslCoordntrFnd
1112,DRAM 87 01,Screenwriting I: Serial TV & Series Writing
1113,DRAM 89 01,Costume Construction
1114,DRAM 9 01,TD&P Seminar
1115,DRAM 99 01,Internship Practicum
1116,DRST 002 01,Directed Studies: Literature
1117,DRST 002 02,Directed Studies: Literature
1118,DRST 002 03,Directed Studies: Literature
1119,DRST 002 04,Directed Studies: Literature
1120,DRST 002 05,Directed Studies: Literature
1121,DRST 002 06,Directed Studies: Literature
1122,DRST 002 07,Directed Studies: Literature
1123,DRST 002 08,Directed Studies: Literature
1124,DRST 004 01,Directed Studies: Philosophy
1125,DRST 004 02,Directed Studies: Philosophy
1126,DRST 004 03,Directed Studies: Philosophy
1127,DRST 004 04,Directed Studies: Philosophy
1128,DRST 004 05,Directed Studies: Philosophy
1129,DRST 004 06,Directed Studies: Philosophy
1130,DRST 004 07,Directed Studies: Philosophy
1131,DRST 004 08,Directed Studies: Philosophy
1132,DRST 006 01,Directed Studies: Historical and Political Thought
1133,DRST 006 02,Directed Studies: Historical and Political Thought
1134,DRST 006 03,Directed Studies: Historical and Political Thought
1135,DRST 006 04,Directed Studies: Historical and Political Thought
1136,DRST 006 05,Directed Studies: Historical and Political Thought
1137,DRST 006 06,Directed Studies: Historical and Political Thought
1138,DRST 006 07,Directed Studies: Historical and Political Thought
1139,DUTC 140 01,Intermediate Dutch II
1140,DUTC 160 01,Advanced Dutch II
1142,E&EB 223L 01,"Laboratory for Principles of Ecology, Evolutionary Biology, and the Tree of Life"
1143,E&EB 223L 02,"Laboratory for Principles of Ecology, Evolutionary Biology, and the Tree of Life"
1144,E&EB 223L 03,"Laboratory for Principles of Ecology, Evolutionary Biology, and the Tree of Life"
1145,E&EB 225 01,Evolutionary Biology
1145,E&EB 525 01,Evolutionary Biology
1146,E&EB 228 01,Ecology and Evolution of Infectious Diseases
1146,E&EB 528 01,Ecology and Evolution of Infectious Diseases
1147,E&EB 264 01,Ichthyology
1147,E&EB 564 01,Ichthyology
1148,E&EB 265L 01,Laboratory for Ichthyology
1148,E&EB 565L 01,Laboratory for Ichthyology
1149,E&EB 290 01,Comparative Developmental Anatomy of Vertebrates
1150,E&EB 291L 01,Comparative Anatomy of Vertebrates Laboratory
1151,E&EB 291L 02,Comparative Anatomy of Vertebrates Laboratory
1154,E&EB 469 01,Tutorial
1155,E&EB 470 01,Senior Tutorial
1156,E&EB 474 01,Research
1157,E&EB 476 01,Senior Research
1158,E&EB 496 01,Intensive Senior Research
1159,E&EB 501 01,Advanced Topics in Ecology and Evolutionary Biology
1160,E&EB 523L 01,"Laboratory for Principles of Ecology, Evolutionary Biology, and the Tree of Life"
1161,E&EB 523L 02,"Laboratory for Principles of Ecology, Evolutionary Biology, and the Tree of Life"
1162,E&EB 523L 03,"Laboratory for Principles of Ecology, Evolutionary Biology, and the Tree of Life"
1163,E&EB 545 01,Responsible Conduct of Research
1164,E&EB 545 02,Responsible Conduct of Research
1165,E&EB 830 01,The Ecology of the Great Pandemics
1166,E&EB 852 01,Deep Learning in Ecology and Evolutionary Biology
1167,E&EB 865 01,Evolutionary Architects: Organisms as Targets and Agents of Natural Selection
1168,E&EB 875 01,Phenotypic Plasticity and Evolution
1169,E&EB 902 01,Research Rotation II
1174,E&RS 617 01,Folktales and Fairy Tales
1174,MGRK 212 01,Folktales and Fairy Tales
1174,LITR 328 01,Folktales and Fairy Tales
1175,E&RS 632 01,Art as Threat: Censorship in Theater and Visual Arts in East Europe and Russia
1176,E&RS 940 01,Independent Study
1177,E&RS 950 01,Master’s Thesis
1178,EALL 040 01,The Great Cities of Ancient China
1180,EALL 219 01,Introduction to Chinese Philosophy
1180,EAST 229 01,Introduction to Chinese Philosophy
1180,HUMS 214 01,Introduction to Chinese Philosophy
1180,PHIL 119 01,Introduction to Chinese Philosophy
1180,RLST 171 01,Introduction to Chinese Philosophy
1181,EALL 256 01,China in the World
1181,EAST 358 01,China in the World
1181,GLBL 251 01,China in the World
1181,HUMS 272 01,China in the World
1181,LITR 265 01,China in the World
1182,EALL 262 01,Natsume Soseki
1182,EALL 562 01,Natsume Soseki
1183,EALL 265 01,Japanese Literature after 1970
1183,EALL 565 01,Japanese Literature after 1970
1183,EAST 253 01,Japanese Literature after 1970
1183,EAST 553 01,Japanese Literature after 1970
1183,LITR 251 01,Japanese Literature after 1970
1184,EALL 268 01,The Literature of Japanese Empire
1184,EALL 568 01,The Literature of Japanese Empire
1185,EALL 308 01,Sages of the Ancient World
1185,EALL 608 01,Sages of the Ancient World
1185,HUMS 305 01,Sages of the Ancient World
1185,PHIL 341 01,Sages of the Ancient World
1186,EALL 320 01,Reading the Eighteenth Century through Rulin Waishi (The Scholars)
1186,EALL 620 01,Reading the Eighteenth Century through Rulin Waishi (The Scholars)
1188,EALL 351 01,Advanced Readings in Modern Chinese Literature
1189,EALL 418 01,Chinese Media and Popular Culture
1190,EALL 470 01,Independent Tutorial
1191,EALL 471 01,Independent Tutorial
1192,EALL 491 01,Senior Essay
1193,EALL 493 01,Yearlong Senior Essay
1194,EALL 548 01,Modern Chinese Literature
1195,EALL 651 01,Advanced Readings: Modern Chinese Literature
1196,EALL 806 01,Research in Japanese Film History
1196,EAST 806 01,Research in Japanese Film History
1196,FILM 921 01,Research in Japanese Film History
1198,EALL 876 01,Proseminar in East Asian Languages and Literatures
1199,EALL 900 01,Directed Readings
1200,EALL 990 01,Directed Research
1213,EAST 401 01,Theater and Drama Traditions of China and Japan
1213,EALL 321 01,Theater and Drama Traditions of China and Japan
1213,THST 367 01,Theater and Drama Traditions of China and Japan
1214,EAST 403 01,"Japan and Germany, 1860 to the Present"
1214,HIST 315J 01,"Japan and Germany, 1860 to the Present"
1215,EAST 407 01,"Empire and Religion in China, 1–1000 CE"
1215,RLST 132 01,"Empire and Religion in China, 1–1000 CE"
1216,EAST 412 01,"Mummies, Ghost, and Relics: Understandings of the Sacred Dead"
1216,RLST 417 01,"Mummies, Ghost, and Relics: Understandings of the Sacred Dead"
1217,EAST 416 01,Childhood and Domesticity in East Asia
1217,HIST 386J 01,Childhood and Domesticity in East Asia
1218,EAST 418 01,Chinese Media and Popular Culture
1218,EALL 218 01,Chinese Media and Popular Culture
1220,EAST 424 01,Religion and National Identity in Modern Korea
1220,RLST 384 01,Religion and National Identity in Modern Korea
1222,EAST 470 01,Independent Study
1224,EAST 480 01,One-Term Senior Essay
1225,EAST 492 01,Senior Research Project
1229,EAST 900 01,Master’s Thesis
1230,EAST 910 01,Independent Study
1231,ECON 001 01,Economic Ideas Worth a Nobel Prize
1232,ECON 002 01,Social Issues in America
1233,ECON 110 01,An Introduction to Microeconomic Analysis
1234,ECON 110 02,An Introduction to Microeconomic Analysis
1235,ECON 110 03,An Introduction to Microeconomic Analysis
1236,ECON 110 04,An Introduction to Microeconomic Analysis
1237,ECON 111 01,An Introduction to Macroeconomic Analysis
1238,ECON 111 02,An Introduction to Macroeconomic Analysis
1239,ECON 115 01,Introductory Microeconomics
1240,ECON 116 01,Introductory Macroeconomics
1241,ECON 117 01,Introduction to Data Analysis and Econometrics
1242,ECON 121 01,Intermediate Microeconomics
1243,ECON 122 01,Intermediate Macroeconomics
1244,ECON 123 01,Intermediate Data Analysis and Econometrics
1245,ECON 126 01,Macroeconomic Theory
1246,ECON 136 01,Econometrics
1247,ECON 159 01,Game Theory
1247,GLBL 159 01,Game Theory
1249,ECON 171 01,Urban Inequalities and Educational Inequality
1249,AFAM 146 01,Urban Inequalities and Educational Inequality
1249,EDST 271 01,Urban Inequalities and Educational Inequality
1250,ECON 182 01,American Economic History
1250,HIST 135 01,American Economic History
1251,ECON 326 01,Fundamentals of Economic Development
1254,ECON 340 01,Economics and Politics of Development
1254,PLSC 359 01,Economics and Politics of Development
1255,ECON 351 01,Mathematical Economics: Game Theory
1257,ECON 360 02,Capital Markets
1258,ECON 361 01,Corporate Finance
1261,ECON 375 01,Monetary Policy
1261,GLBL 219 01,Monetary Policy
1262,ECON 409 01,"Firms, Markets, and Competition"
1263,ECON 410 01,The Economics of Innovation
1264,ECON 428 01,Economics of Cities: Regional and Urban Economics
1265,ECON 429 01,Data Analysis and Strategy
1266,ECON 435 01,The Role of Algorithms in the Economy
1267,ECON 441 01,"Economics of Information, Learning, and Communication"
1268,ECON 445 01,The U.S. Banking System
1269,ECON 449 01,The Economic Analysis of Conflict
1269,EP&E 244 01,The Economic Analysis of Conflict
1269,PLSC 374 01,The Economic Analysis of Conflict
1270,ECON 450 01,Investment Analysis
1272,ECON 463 01,The Economics and Science of Medicine
1272,BENG 403 01,The Economics and Science of Medicine
1273,ECON 464 01,Economics of Cities: Regional and Urban Economics
1274,ECON 465 01,Debating Globalization
1274,EP&E 224 01,Debating Globalization
1274,GLBL 330 01,Debating Globalization
1275,ECON 468 01,Institutions and Incentives in Economic Development
1276,ECON 471 01,Topics in Cooperative Game Theory
1276,EP&E 297 01,Topics in Cooperative Game Theory
1278,ECON 478 01,The Economics of Internet Markets
1279,ECON 487 01,Economics of Rules and Governments
1280,ECON 488 01,Agents & Fiduciaries: Economics and Law
1280,LAW 21532 01,Agents & Fiduciaries: Economics and Law
1281,ECON 490 01,Immigration and Its Discontents: The Perspective from Economic History
1282,ECON 492 01,The Senior Essay
1283,ECON 499 01,Directed Reading
1284,ECON 501 01,General Economic Theory: Microeconomics
1285,ECON 511 01,General Economic Theory: Macroeconomics
1286,ECON 521 01,Advanced Microeconomic Theory II
1287,ECON 523 01,Microeconomic Theory Lunch
1288,ECON 526 01,Advanced Macroeconomics II
1289,ECON 531 01,Mathematical Economics II
1290,ECON 538 01,Microeconomic Theory Workshop
1291,ECON 541 01,Student Workshop in Macroeconomics
1292,ECON 543 01,Macroeconomics Workshop
1293,ECON 547 01,Social Networks and Economic Development
1294,ECON 551 01,Econometrics II
1295,ECON 552 01,Econometrics III
1296,ECON 554 01,Econometrics V
1297,ECON 559 01,Development Econometrics (IDE)
1298,ECON 564 01,Research Sem in Econometrics
1299,ECON 568 01,Econometrics Workshop
1300,ECON 571 01,Prospectus Workshop in Econometrics
1301,ECON 581 01,American Economic History
1302,ECON 589 01,Economic History Workshop
1303,ECON 601 01,Industrial Organization II
1304,ECON 607 01,Prospectus Workshop in Industrial Organization
1305,ECON 609 01,Industrial Organization Seminar
1306,ECON 631 01,Labor Economics
1307,ECON 639 01,Labor and Population Workshop
1308,ECON 640 01,Prospectus Workshop in Labor Economics and Public Finance
1310,ECON 679 01,Financial Economics Student Lunch
1311,ECON 707 01,Prospectus Workshop in International Economics
1312,ECON 721 01,International Trade II
1313,ECON 729 01,Workshop: International Trade
1314,ECON 731 01,Economic Development II
1315,ECON 732 01,Advanced Economic Development
1316,ECON 750 01,Trade and Development Workshop
1317,ECON 756 01,Prospectus Workshop in Development
1318,ECON 794 01,International Trade Policy
1319,ECON 899 01,Individual Reading and Research
1325,EDST 205 01,Principles of Effective Teaching in the Secondary Classroom
1326,EDST 210 01,Theory and Practice in American Education
1327,EDST 211 01,Latinx Communities and Education in the United States
1327,ER&M 406 01,Latinx Communities and Education in the United States
1328,EDST 225 01,"Child Care, Society, and Public Policy"
1329,EDST 230 01,American Education and the Law
1330,EDST 240 01,"Cities, Suburbs, and School Choice"
1330,SOCY 396 01,"Cities, Suburbs, and School Choice"
1330,URBN 379 01,"Cities, Suburbs, and School Choice"
1331,EDST 261 01,Colloquium: Readings in Education Studies
1332,EDST 270 01,Contemporary Native American K-12 and Postsecondary Educational Policy
1332,AMST 447 01,Contemporary Native American K-12 and Postsecondary Educational Policy
1332,ER&M 367 01,Contemporary Native American K-12 and Postsecondary Educational Policy
1334,EDST 274 01,College in Prison
1335,EDST 282 01,Comparative International Education
1335,PLSC 417 01,Comparative International Education
1341,EDST 410 01,Senior Colloquium and Project
1342,EDST 471 01,Independent Study
1343,EDST 478 01,"Music, Service, and Society"
1343,MUS 578 01,"Music, Service, and Society"
1343,MUSI 452 01,"Music, Service, and Society"
1344,EDST 490 01,Senior Essay Independent Study
1345,EENG 201 01,Introduction to Computer Engineering
1346,EENG 203 01,Circuits and Systems Design
1347,EENG 236 01,Special Projects
1348,EENG 310 01,Signals and Systems
1349,EENG 348 01,Digital Systems
1349,CPSC 338 01,Digital Systems
1350,EENG 400 01,Electronic Materials
1350,ENAS 509 01,Electronic Materials
1351,EENG 402 01,Advanced Electron Devices
1351,ENAS 718 01,Advanced Electron Devices
1351,APHY 418 01,Advanced Electron Devices
1352,EENG 406 01,Photovoltaic Energy
1352,ENAS 806 01,Photovoltaic Energy
1353,EENG 422 01,Computer Architectures and Artificial Intelligence
1353,CPSC 449 01,Computer Architectures and Artificial Intelligence
1354,EENG 428 01,Cloud FPGA
1354,ENAS 968 01,Cloud FPGA
1356,EENG 435 01,Decisions and Computations across Networks
1356,ENAS 900 01,Decisions and Computations across Networks
1356,AMTH 362 01,Decisions and Computations across Networks
1356,CPSC 362 01,Decisions and Computations across Networks
1358,EENG 455 01,Network Algorithms and Stochastic Optimization
1358,ENAS 963 01,Network Algorithms and Stochastic Optimization
1359,EENG 469 01,Advanced Special Projects
1360,EENG 472 01,Senior Advanced Special Projects
1361,EENG 481 01,Advanced ABET Projects
1362,EGYP 120 01,Introduction to Classical Hieroglyphic Egyptian II
1362,EGYP 501 01,Introduction to Classical Hieroglyphic Egyptian II
1363,EGYP 127 01,Elementary Biblical Coptic II
1363,EGYP 520 01,Elementary Biblical Coptic II
1364,EGYP 141 01,Intermediate Egyptian: Historical Texts
1364,EGYP 541 01,Intermediate Egyptian: Historical Texts
1365,EGYP 231 01,Historical Texts of Egypt and Nubia
1365,EGYP 531 01,Historical Texts of Egypt and Nubia
1366,EGYP 502 01,Historical Texts of Egypt and Nubia
1367,EGYP 551 01,Demotic Texts
1368,EGYP 599 01,Directed Readings: Egyptology
1369,EHS 500 01,Independent Study in Environmental Health Sciences
1370,EHS 503 01,Public Health Toxicology
1370,ENV 896 01,Public Health Toxicology
1371,EHS 508 01,Environmental and Occupational Exposure Science
1371,ENV 897 01,Environmental and Occupational Exposure Science
1372,EHS 511 01,Principles of Risk Assessment
1372,ENV 893 01,Principles of Risk Assessment
1374,EHS 526 01,Seminar and Journal Club in Environmental Health
1375,EHS 530 01,Air Pollution and Public Health
1375,ENV 608 01,Air Pollution and Public Health
1376,EHS 545 01,Molecular Epidemiology
1377,EHS 547 01,Climate Change and Public Health
1378,EHS 563 01,"Biomarkers of Exposure, Effect, and Susceptibility in the Epidemiology of Noncommunicable Disease"
1378,CDE 563 01,"Biomarkers of Exposure, Effect, and Susceptibility in the Epidemiology of Noncommunicable Disease"
1380,EHS 569 01,Advanced GIS Workshop
1381,EHS 573 01,Epidemiological Issues in Occupational and Environmental Medicine
1382,EHS 581 01,Public Health Emergencies: Disaster Planning and Response
1383,EHS 600 01,Independent Study or Directed Readings
1384,EHS 620 01,Research Rotation
1385,ELP 504 01,Speaking Fluently 1
1386,ELP 506 01,Academic Writing 1
1387,ELP 507 01,Academic Writing 2
1388,ELP 507 02,Academic Writing 2
1389,ELP 508 01,Pronunciation 1
1390,ELP 508 02,Pronunciation 1
1391,ELP 508 03,Pronunciation 1
1392,ELP 514 01,Speaking Fluently 2
1393,ELP 514 02,Speaking Fluently 2
1394,ELP 515 01,Teaching in the American Classroom
1395,ELP 515 02,Teaching in the American Classroom
1396,ELP 515 03,Teaching in the American Classroom
1397,ELP 524 01,Professional Communication Skills
1398,EMD 518 01,Principles of Infectious Diseases II
1399,EMD 526 01,Seminar in Epidemiology of Microbial Diseases
1400,EMD 530 01,Health Care Epidemiology: Improving Health Care Quality through Infection Prevention
1401,EMD 531 01,Genomic Epidemiology of Infectious Diseases
1402,EMD 539 01,Introduction to Public Health Surveillance
1403,EMD 541 01,Health in Humanitarian Crises
1404,EMD 546 01,Vaccines and Vaccine-Preventable Diseases
1406,EMD 553 01,Transmission Dynamic Models for Understanding Infectious Diseases
1407,EMD 563 01,Laboratory and Field Studies in Infectious Diseases
1408,EMD 570 01,"Ethical Issues in Global Public Health: Practice, Research, and Policy"
1409,EMD 582 01,Political Epidemiology
1409,EP&E 314 01,Political Epidemiology
1409,GLBL 716 01,Political Epidemiology
1412,EMD 600 01,Independent Study or Directed Readings
1413,EMD 625 01,"How to Develop, Write, and Evaluate an NIH Proposal"
1414,EMD 671 01,Advanced Research Laboratories
1420,ENAS 130 01,Introduction to Computing for Engineers and Scientists
1421,ENAS 151 01,Multivariable Calculus for Engineers
1421,APHY 151 01,Multivariable Calculus for Engineers
1421,PHYS 151 01,Multivariable Calculus for Engineers
1422,ENAS 151 02,Multivariable Calculus for Engineers
1422,APHY 151 02,Multivariable Calculus for Engineers
1422,PHYS 151 02,Multivariable Calculus for Engineers
1423,ENAS 194 01,Ordinary and Partial Differential Equations with Applications
1423,APHY 194 01,Ordinary and Partial Differential Equations with Applications
1424,ENAS 333 01,Design Process and Creative Strategies
1425,ENAS 344 01,Musical Acoustics and Instrument Design
1425,MUSI 415 01,Musical Acoustics and Instrument Design
1426,ENAS 403 01,"Funding It: Innovation, Entrepreneurship, and Venture Capital"
1428,ENAS 440 01,"Applied Numerical Methods for Algebraic Systems, Eigensystems, and Function Approximation"
1428,MENG 440 01,"Applied Numerical Methods for Algebraic Systems, Eigensystems, and Function Approximation"
1429,ENAS 441 01,Applied Numerical Methods for Differential Equations
1429,ENAS 748 01,Applied Numerical Methods for Differential Equations
1429,MENG 441 01,Applied Numerical Methods for Differential Equations
1431,ENAS 508 01,Responsible Conduct of Research
1434,ENAS 519 01,Responsible Conduct of Research
1435,ENAS 521 01,Classical and Statistical Thermodynamics
1448,ENAS 602 01,Chemical Reaction Engineering
1449,ENAS 603 01,"Energy, Mass, and Momentum Processes"
1450,ENAS 606 01,Polymer Chemistry and Physics
1452,ENAS 642 01,Environmental Physicochemical Processes
1455,ENAS 747 01,"Applied Numerical Methods for Algebraic Systems, Eigensystems, and Function Approximation"
1460,ENAS 825 01,Physics of Magnetic Resonance Spectroscopy in Vivo
