number,rating,subject,term,workload,year
312,4.421,GLBL,Spring,3.158,2015.0
312,3.85,GLBL,Fall,3.263,2013.0
312,4.588,GLBL,Spring,3.588,2013.0
312,4.786,GLBL,Spring,3.643,2012.0
315,4.538,GLBL,Spring,2.5380000000000003,2019.0
315,4.909,GLBL,Spring,2.273,2018.0
315,4.333,GLBL,Spring,3.067,2012.0
322,3.8,GLBL,Fall,4.3,2013.0
322,4.083,GLBL,Spring,3.667,2012.0
330,3.5,GLBL,Fall,4.125,2018.0
330,4.133,GLBL,Fall,3.867,2017.0
330,3.882,GLBL,Fall,3.882,2016.0
330,3.444,GLBL,Fall,3.944,2015.0
330,4.429,GLBL,Fall,3.857,2014.0
330,3.727,GLBL,Fall,3.909,2013.0
330,3.895,GLBL,Fall,4.263,2012.0
332,4.4,GLBL,Spring,3.6,2019.0
332,3.667,GLBL,Fall,3.222,2012.0
341,4.727,GLBL,Spring,3.455,2019.0
341,4.389,GLBL,Spring,2.944,2014.0
342,3.9290000000000003,GLBL,Spring,4.0,2019.0
349,4.0,GLBL,Spring,2.5,2019.0
355,4.154,GLBL,Spring,3.0,2019.0
363,5.0,GLBL,Fall,4.0,2013.0
363,4.4,GLBL,Fall,4.0,2011.0
381,4.545,GLBL,Fall,3.364,2014.0
381,4.429,GLBL,Spring,3.429,2012.0
390,4.6,GLBL,Spring,3.3,2019.0
390,4.25,GLBL,Spring,3.25,2018.0
390,4.364,GLBL,Spring,3.545,2017.0
390,4.429,GLBL,Spring,2.571,2016.0
390,4.25,GLBL,Spring,3.125,2015.0
460,4.25,GLBL,Fall,3.583,2018.0
460,4.846,GLBL,Fall,3.385,2017.0
101,4.0,GMAN,Spring,2.0,2014.0
102,4.2,GMAN,Spring,3.25,2019.0
102,4.6,GMAN,Spring,3.2,2018.0
102,3.25,GMAN,Fall,2.5,2017.0
110,4.2,GMAN,Fall,3.3,2017.0
110,3.5,GMAN,Spring,4.0,2017.0
110,4.6,GMAN,Fall,3.4,2019.0
110,4.222,GMAN,Fall,3.8890000000000002,2019.0
110,4.0,GMAN,Fall,3.4,2019.0
110,4.4,GMAN,Fall,3.6,2019.0
110,3.2,GMAN,Fall,3.4,2019.0
110,2.667,GMAN,Spring,3.167,2019.0
110,3.833,GMAN,Fall,3.167,2018.0
110,4.167,GMAN,Fall,3.167,2018.0
110,3.8,GMAN,Fall,3.3,2018.0
110,4.0,GMAN,Fall,3.167,2018.0
110,4.667,GMAN,Spring,4.0,2018.0
110,4.667,GMAN,Fall,3.667,2017.0
110,3.75,GMAN,Fall,3.25,2017.0
110,4.5,GMAN,Fall,2.7,2017.0
110,3.8890000000000002,GMAN,Fall,2.8890000000000002,2017.0
110,4.167,GMAN,Fall,3.5,2016.0
110,4.6,GMAN,Fall,3.5,2016.0
110,4.364,GMAN,Fall,3.182,2016.0
110,4.667,GMAN,Fall,3.25,2016.0
110,3.667,GMAN,Fall,3.667,2016.0
110,4.625,GMAN,Fall,3.286,2016.0
110,4.5,GMAN,Spring,3.5,2016.0
110,3.5,GMAN,Fall,3.083,2015.0
110,3.9290000000000003,GMAN,Fall,2.643,2015.0
110,4.214,GMAN,Fall,3.071,2015.0
110,3.375,GMAN,Fall,4.25,2015.0
110,4.0,GMAN,Fall,3.333,2015.0
110,4.182,GMAN,Spring,3.4,2015.0
110,3.727,GMAN,Fall,3.364,2014.0
110,4.385,GMAN,Fall,3.083,2014.0
110,4.133,GMAN,Fall,2.867,2014.0
110,4.143,GMAN,Fall,2.714,2014.0
110,4.111,GMAN,Fall,3.111,2014.0
110,4.429,GMAN,Spring,3.125,2014.0
110,4.0,GMAN,Fall,3.0,2013.0
110,3.571,GMAN,Fall,3.429,2013.0
110,4.0,GMAN,Fall,3.125,2013.0
110,3.625,GMAN,Fall,3.125,2013.0
110,4.286,GMAN,Fall,3.143,2013.0
110,4.6,GMAN,Spring,3.4,2013.0
110,3.429,GMAN,Fall,2.667,2012.0
110,4.0,GMAN,Fall,3.429,2012.0
110,4.308,GMAN,Fall,3.154,2012.0
110,4.083,GMAN,Fall,3.25,2012.0
110,4.333,GMAN,Fall,3.2,2012.0
110,5.0,GMAN,Spring,2.9,2012.0
110,4.0,GMAN,Fall,2.571,2011.0
110,4.6,GMAN,Fall,4.0,2011.0
110,4.0,GMAN,Fall,2.75,2011.0
110,4.0,GMAN,Fall,2.444,2011.0
110,3.875,GMAN,Fall,3.375,2011.0
110,4.286,GMAN,Spring,3.0,2011.0
110,3.833,GMAN,Fall,2.833,2010.0
110,4.25,GMAN,Fall,2.917,2010.0
110,4.444,GMAN,Fall,2.778,2010.0
110,4.273,GMAN,Fall,2.818,2010.0
110,4.25,GMAN,Spring,3.0,2010.0
110,3.5,GMAN,Fall,3.0,2009.0
110,4.308,GMAN,Fall,2.769,2009.0
110,3.857,GMAN,Fall,3.0,2009.0
120,4.25,GMAN,Fall,4.25,2019.0
120,3.0,GMAN,Spring,3.333,2019.0
120,4.167,GMAN,Spring,3.833,2019.0
120,4.5,GMAN,Spring,3.5,2019.0
120,3.8,GMAN,Spring,3.6,2019.0
120,4.143,GMAN,Fall,3.714,2018.0
120,3.667,GMAN,Spring,3.667,2018.0
120,3.778,GMAN,Spring,3.222,2018.0
120,4.0,GMAN,Spring,2.692,2018.0
120,4.333,GMAN,Spring,3.167,2018.0
120,3.833,GMAN,Spring,3.571,2018.0
120,4.25,GMAN,Spring,4.0,2017.0
120,4.444,GMAN,Spring,3.667,2017.0
120,4.667,GMAN,Spring,3.9,2017.0
120,4.125,GMAN,Spring,4.125,2017.0
120,4.375,GMAN,Spring,3.625,2017.0
120,3.143,GMAN,Fall,3.5,2016.0
120,3.375,GMAN,Spring,3.625,2016.0
120,3.333,GMAN,Spring,3.667,2016.0
120,3.231,GMAN,Spring,3.308,2016.0
120,3.667,GMAN,Spring,3.333,2016.0
120,3.3,GMAN,Spring,3.778,2016.0
120,3.667,GMAN,Fall,3.111,2015.0
120,2.667,GMAN,Spring,3.5,2015.0
120,4.0,GMAN,Spring,2.857,2015.0
120,4.5,GMAN,Spring,3.417,2015.0
120,4.0,GMAN,Spring,3.4,2015.0
120,3.917,GMAN,Spring,3.083,2015.0
120,2.778,GMAN,Fall,3.8890000000000002,2014.0
120,4.222,GMAN,Spring,3.667,2014.0
120,3.364,GMAN,Spring,2.727,2014.0
120,3.625,GMAN,Spring,2.5,2014.0
120,3.2,GMAN,Spring,3.4,2014.0
120,4.077,GMAN,Fall,2.833,2013.0
120,3.636,GMAN,Spring,2.818,2013.0
120,3.5,GMAN,Spring,3.5,2013.0
120,4.467,GMAN,Spring,3.2,2013.0
120,3.333,GMAN,Spring,3.267,2013.0
120,3.818,GMAN,Fall,3.455,2012.0
120,3.333,GMAN,Spring,4.111,2012.0
120,3.923,GMAN,Spring,3.0,2012.0
120,4.2,GMAN,Spring,2.9,2012.0
120,4.25,GMAN,Spring,3.417,2012.0
120,4.0,GMAN,Fall,3.0,2011.0
120,3.0,GMAN,Spring,3.0,2011.0
120,3.667,GMAN,Spring,2.917,2011.0
120,4.357,GMAN,Spring,2.9290000000000003,2011.0
120,4.143,GMAN,Spring,2.667,2011.0
120,3.8,GMAN,Fall,2.6,2010.0
120,4.091,GMAN,Spring,2.727,2010.0
120,4.5,GMAN,Spring,3.25,2010.0
120,4.273,GMAN,Spring,3.273,2010.0
120,4.0,GMAN,Fall,3.25,2009.0
120,4.25,GMAN,Fall,4.25,2019.0
120,3.0,GMAN,Spring,3.333,2019.0
120,4.167,GMAN,Spring,3.833,2019.0
120,4.5,GMAN,Spring,3.5,2019.0
120,3.8,GMAN,Spring,3.6,2019.0
120,4.143,GMAN,Fall,3.714,2018.0
120,3.667,GMAN,Spring,3.667,2018.0
120,3.778,GMAN,Spring,3.222,2018.0
120,4.0,GMAN,Spring,2.692,2018.0
120,4.333,GMAN,Spring,3.167,2018.0
120,3.833,GMAN,Spring,3.571,2018.0
120,4.25,GMAN,Spring,4.0,2017.0
120,4.444,GMAN,Spring,3.667,2017.0
120,4.667,GMAN,Spring,3.9,2017.0
120,4.125,GMAN,Spring,4.125,2017.0
120,4.375,GMAN,Spring,3.625,2017.0
120,3.143,GMAN,Fall,3.5,2016.0
120,3.375,GMAN,Spring,3.625,2016.0
120,3.333,GMAN,Spring,3.667,2016.0
120,3.231,GMAN,Spring,3.308,2016.0
120,3.667,GMAN,Spring,3.333,2016.0
120,3.3,GMAN,Spring,3.778,2016.0
120,3.667,GMAN,Fall,3.111,2015.0
120,2.667,GMAN,Spring,3.5,2015.0
120,4.0,GMAN,Spring,2.857,2015.0
120,4.5,GMAN,Spring,3.417,2015.0
120,4.0,GMAN,Spring,3.4,2015.0
120,3.917,GMAN,Spring,3.083,2015.0
120,2.778,GMAN,Fall,3.8890000000000002,2014.0
120,4.222,GMAN,Spring,3.667,2014.0
120,3.364,GMAN,Spring,2.727,2014.0
120,3.625,GMAN,Spring,2.5,2014.0
120,3.2,GMAN,Spring,3.4,2014.0
120,4.077,GMAN,Fall,2.833,2013.0
120,3.636,GMAN,Spring,2.818,2013.0
120,3.5,GMAN,Spring,3.5,2013.0
120,4.467,GMAN,Spring,3.2,2013.0
120,3.333,GMAN,Spring,3.267,2013.0
120,3.818,GMAN,Fall,3.455,2012.0
120,3.333,GMAN,Spring,4.111,2012.0
120,3.923,GMAN,Spring,3.0,2012.0
120,4.2,GMAN,Spring,2.9,2012.0
120,4.25,GMAN,Spring,3.417,2012.0
120,4.0,GMAN,Fall,3.0,2011.0
120,3.0,GMAN,Spring,3.0,2011.0
120,3.667,GMAN,Spring,2.917,2011.0
120,4.357,GMAN,Spring,2.9290000000000003,2011.0
120,4.143,GMAN,Spring,2.667,2011.0
120,3.8,GMAN,Fall,2.6,2010.0
120,4.091,GMAN,Spring,2.727,2010.0
120,4.5,GMAN,Spring,3.25,2010.0
120,4.273,GMAN,Spring,3.273,2010.0
120,4.0,GMAN,Fall,3.25,2009.0
120,4.25,GMAN,Fall,4.25,2019.0
120,3.0,GMAN,Spring,3.333,2019.0
120,4.167,GMAN,Spring,3.833,2019.0
120,4.5,GMAN,Spring,3.5,2019.0
120,3.8,GMAN,Spring,3.6,2019.0
120,4.143,GMAN,Fall,3.714,2018.0
120,3.667,GMAN,Spring,3.667,2018.0
120,3.778,GMAN,Spring,3.222,2018.0
120,4.0,GMAN,Spring,2.692,2018.0
120,4.333,GMAN,Spring,3.167,2018.0
120,3.833,GMAN,Spring,3.571,2018.0
120,4.25,GMAN,Spring,4.0,2017.0
120,4.444,GMAN,Spring,3.667,2017.0
120,4.667,GMAN,Spring,3.9,2017.0
120,4.125,GMAN,Spring,4.125,2017.0
120,4.375,GMAN,Spring,3.625,2017.0
120,3.143,GMAN,Fall,3.5,2016.0
120,3.375,GMAN,Spring,3.625,2016.0
120,3.333,GMAN,Spring,3.667,2016.0
120,3.231,GMAN,Spring,3.308,2016.0
120,3.667,GMAN,Spring,3.333,2016.0
120,3.3,GMAN,Spring,3.778,2016.0
120,3.667,GMAN,Fall,3.111,2015.0
120,2.667,GMAN,Spring,3.5,2015.0
120,4.0,GMAN,Spring,2.857,2015.0
120,4.5,GMAN,Spring,3.417,2015.0
120,4.0,GMAN,Spring,3.4,2015.0
120,3.917,GMAN,Spring,3.083,2015.0
120,2.778,GMAN,Fall,3.8890000000000002,2014.0
120,4.222,GMAN,Spring,3.667,2014.0
120,3.364,GMAN,Spring,2.727,2014.0
120,3.625,GMAN,Spring,2.5,2014.0
120,3.2,GMAN,Spring,3.4,2014.0
120,4.077,GMAN,Fall,2.833,2013.0
120,3.636,GMAN,Spring,2.818,2013.0
120,3.5,GMAN,Spring,3.5,2013.0
120,4.467,GMAN,Spring,3.2,2013.0
120,3.333,GMAN,Spring,3.267,2013.0
120,3.818,GMAN,Fall,3.455,2012.0
120,3.333,GMAN,Spring,4.111,2012.0
120,3.923,GMAN,Spring,3.0,2012.0
120,4.2,GMAN,Spring,2.9,2012.0
120,4.25,GMAN,Spring,3.417,2012.0
120,4.0,GMAN,Fall,3.0,2011.0
120,3.0,GMAN,Spring,3.0,2011.0
120,3.667,GMAN,Spring,2.917,2011.0
120,4.357,GMAN,Spring,2.9290000000000003,2011.0
120,4.143,GMAN,Spring,2.667,2011.0
120,3.8,GMAN,Fall,2.6,2010.0
120,4.091,GMAN,Spring,2.727,2010.0
120,4.5,GMAN,Spring,3.25,2010.0
120,4.273,GMAN,Spring,3.273,2010.0
120,4.0,GMAN,Fall,3.25,2009.0
120,4.25,GMAN,Fall,4.25,2019.0
120,3.0,GMAN,Spring,3.333,2019.0
120,4.167,GMAN,Spring,3.833,2019.0
120,4.5,GMAN,Spring,3.5,2019.0
120,3.8,GMAN,Spring,3.6,2019.0
120,4.143,GMAN,Fall,3.714,2018.0
120,3.667,GMAN,Spring,3.667,2018.0
120,3.778,GMAN,Spring,3.222,2018.0
120,4.0,GMAN,Spring,2.692,2018.0
120,4.333,GMAN,Spring,3.167,2018.0
120,3.833,GMAN,Spring,3.571,2018.0
120,4.25,GMAN,Spring,4.0,2017.0
120,4.444,GMAN,Spring,3.667,2017.0
120,4.667,GMAN,Spring,3.9,2017.0
120,4.125,GMAN,Spring,4.125,2017.0
120,4.375,GMAN,Spring,3.625,2017.0
120,3.143,GMAN,Fall,3.5,2016.0
120,3.375,GMAN,Spring,3.625,2016.0
120,3.333,GMAN,Spring,3.667,2016.0
120,3.231,GMAN,Spring,3.308,2016.0
120,3.667,GMAN,Spring,3.333,2016.0
120,3.3,GMAN,Spring,3.778,2016.0
120,3.667,GMAN,Fall,3.111,2015.0
120,2.667,GMAN,Spring,3.5,2015.0
120,4.0,GMAN,Spring,2.857,2015.0
120,4.5,GMAN,Spring,3.417,2015.0
120,4.0,GMAN,Spring,3.4,2015.0
120,3.917,GMAN,Spring,3.083,2015.0
120,2.778,GMAN,Fall,3.8890000000000002,2014.0
120,4.222,GMAN,Spring,3.667,2014.0
120,3.364,GMAN,Spring,2.727,2014.0
120,3.625,GMAN,Spring,2.5,2014.0
120,3.2,GMAN,Spring,3.4,2014.0
120,4.077,GMAN,Fall,2.833,2013.0
120,3.636,GMAN,Spring,2.818,2013.0
120,3.5,GMAN,Spring,3.5,2013.0
120,4.467,GMAN,Spring,3.2,2013.0
120,3.333,GMAN,Spring,3.267,2013.0
120,3.818,GMAN,Fall,3.455,2012.0
120,3.333,GMAN,Spring,4.111,2012.0
120,3.923,GMAN,Spring,3.0,2012.0
120,4.2,GMAN,Spring,2.9,2012.0
120,4.25,GMAN,Spring,3.417,2012.0
120,4.0,GMAN,Fall,3.0,2011.0
120,3.0,GMAN,Spring,3.0,2011.0
120,3.667,GMAN,Spring,2.917,2011.0
120,4.357,GMAN,Spring,2.9290000000000003,2011.0
120,4.143,GMAN,Spring,2.667,2011.0
120,3.8,GMAN,Fall,2.6,2010.0
120,4.091,GMAN,Spring,2.727,2010.0
120,4.5,GMAN,Spring,3.25,2010.0
120,4.273,GMAN,Spring,3.273,2010.0
120,4.0,GMAN,Fall,3.25,2009.0
120,4.25,GMAN,Fall,4.25,2019.0
120,3.0,GMAN,Spring,3.333,2019.0
120,4.167,GMAN,Spring,3.833,2019.0
120,4.5,GMAN,Spring,3.5,2019.0
120,3.8,GMAN,Spring,3.6,2019.0
120,4.143,GMAN,Fall,3.714,2018.0
120,3.667,GMAN,Spring,3.667,2018.0
120,3.778,GMAN,Spring,3.222,2018.0
120,4.0,GMAN,Spring,2.692,2018.0
120,4.333,GMAN,Spring,3.167,2018.0
120,3.833,GMAN,Spring,3.571,2018.0
120,4.25,GMAN,Spring,4.0,2017.0
120,4.444,GMAN,Spring,3.667,2017.0
120,4.667,GMAN,Spring,3.9,2017.0
120,4.125,GMAN,Spring,4.125,2017.0
120,4.375,GMAN,Spring,3.625,2017.0
120,3.143,GMAN,Fall,3.5,2016.0
120,3.375,GMAN,Spring,3.625,2016.0
120,3.333,GMAN,Spring,3.667,2016.0
120,3.231,GMAN,Spring,3.308,2016.0
120,3.667,GMAN,Spring,3.333,2016.0
120,3.3,GMAN,Spring,3.778,2016.0
120,3.667,GMAN,Fall,3.111,2015.0
120,2.667,GMAN,Spring,3.5,2015.0
120,4.0,GMAN,Spring,2.857,2015.0
120,4.5,GMAN,Spring,3.417,2015.0
120,4.0,GMAN,Spring,3.4,2015.0
120,3.917,GMAN,Spring,3.083,2015.0
120,2.778,GMAN,Fall,3.8890000000000002,2014.0
120,4.222,GMAN,Spring,3.667,2014.0
120,3.364,GMAN,Spring,2.727,2014.0
120,3.625,GMAN,Spring,2.5,2014.0
120,3.2,GMAN,Spring,3.4,2014.0
120,4.077,GMAN,Fall,2.833,2013.0
120,3.636,GMAN,Spring,2.818,2013.0
120,3.5,GMAN,Spring,3.5,2013.0
120,4.467,GMAN,Spring,3.2,2013.0
120,3.333,GMAN,Spring,3.267,2013.0
120,3.818,GMAN,Fall,3.455,2012.0
120,3.333,GMAN,Spring,4.111,2012.0
120,3.923,GMAN,Spring,3.0,2012.0
120,4.2,GMAN,Spring,2.9,2012.0
120,4.25,GMAN,Spring,3.417,2012.0
120,4.0,GMAN,Fall,3.0,2011.0
120,3.0,GMAN,Spring,3.0,2011.0
120,3.667,GMAN,Spring,2.917,2011.0
120,4.357,GMAN,Spring,2.9290000000000003,2011.0
120,4.143,GMAN,Spring,2.667,2011.0
120,3.8,GMAN,Fall,2.6,2010.0
120,4.091,GMAN,Spring,2.727,2010.0
120,4.5,GMAN,Spring,3.25,2010.0
120,4.273,GMAN,Spring,3.273,2010.0
120,4.0,GMAN,Fall,3.25,2009.0
130,4.1,GMAN,Fall,3.4,2019.0
130,3.5,GMAN,Fall,3.5,2019.0
130,3.375,GMAN,Fall,3.25,2018.0
130,3.375,GMAN,Fall,2.5,2018.0
130,4.273,GMAN,Fall,3.182,2018.0
130,3.8,GMAN,Fall,3.4,2017.0
130,3.4,GMAN,Fall,3.4,2017.0
130,3.8,GMAN,Fall,3.9,2017.0
130,3.4,GMAN,Spring,3.25,2017.0
130,2.333,GMAN,Fall,4.111,2016.0
130,3.0,GMAN,Fall,4.167,2016.0
130,3.462,GMAN,Fall,3.923,2016.0
130,3.667,GMAN,Spring,3.857,2016.0
130,3.8,GMAN,Fall,3.4,2015.0
130,4.5,GMAN,Fall,3.571,2015.0
130,3.2,GMAN,Fall,3.6,2015.0
130,3.8,GMAN,Spring,3.4,2015.0
130,4.5,GMAN,Fall,2.75,2014.0
130,2.222,GMAN,Fall,3.222,2014.0
130,3.667,GMAN,Fall,3.0,2014.0
130,2.8890000000000002,GMAN,Spring,3.0,2014.0
130,2.875,GMAN,Fall,3.375,2013.0
130,3.909,GMAN,Fall,3.636,2013.0
130,3.333,GMAN,Fall,3.167,2013.0
130,3.875,GMAN,Spring,3.0,2013.0
130,3.9,GMAN,Fall,3.2,2012.0
130,3.875,GMAN,Fall,3.125,2012.0
130,2.2,GMAN,Spring,3.6,2012.0
130,3.9,GMAN,Fall,2.7,2011.0
130,4.5,GMAN,Fall,2.833,2011.0
130,3.545,GMAN,Fall,3.091,2010.0
130,4.5,GMAN,Fall,3.333,2010.0
130,3.4,GMAN,Fall,3.0,2009.0
130,3.273,GMAN,Fall,3.545,2009.0
130,3.625,GMAN,Fall,4.0,2009.0
140,4.143,GMAN,Fall,3.286,2019.0
140,3.5,GMAN,Spring,3.75,2019.0
140,3.8890000000000002,GMAN,Spring,3.0,2019.0
140,5.0,GMAN,Fall,3.25,2018.0
140,4.25,GMAN,Spring,4.125,2018.0
140,4.5,GMAN,Spring,4.0,2018.0
140,3.8,GMAN,Fall,3.6,2017.0
140,2.167,GMAN,Spring,4.333,2017.0
140,3.25,GMAN,Spring,3.75,2017.0
140,4.2,GMAN,Fall,3.8,2016.0
140,4.5,GMAN,Spring,3.75,2016.0
140,3.667,GMAN,Spring,3.333,2016.0
140,3.833,GMAN,Fall,2.833,2015.0
140,4.0,GMAN,Spring,3.0,2015.0
140,2.8,GMAN,Spring,4.2,2015.0
140,4.0,GMAN,Spring,3.429,2014.0
140,3.75,GMAN,Spring,3.125,2014.0
140,2.5,GMAN,Fall,3.25,2013.0
140,3.333,GMAN,Spring,2.8,2013.0
140,3.875,GMAN,Fall,3.25,2012.0
140,4.75,GMAN,Spring,2.6,2012.0
140,4.571,GMAN,Spring,3.0,2012.0
140,4.4,GMAN,Fall,2.6,2011.0
140,4.0,GMAN,Spring,2.556,2011.0
140,4.25,GMAN,Spring,3.25,2010.0
140,4.0,GMAN,Spring,2.714,2010.0
140,3.5,GMAN,Fall,3.333,2009.0
140,4.143,GMAN,Fall,3.286,2019.0
140,3.5,GMAN,Spring,3.75,2019.0
140,3.8890000000000002,GMAN,Spring,3.0,2019.0
140,5.0,GMAN,Fall,3.25,2018.0
140,4.25,GMAN,Spring,4.125,2018.0
140,4.5,GMAN,Spring,4.0,2018.0
140,3.8,GMAN,Fall,3.6,2017.0
140,2.167,GMAN,Spring,4.333,2017.0
140,3.25,GMAN,Spring,3.75,2017.0
140,4.2,GMAN,Fall,3.8,2016.0
140,4.5,GMAN,Spring,3.75,2016.0
140,3.667,GMAN,Spring,3.333,2016.0
140,3.833,GMAN,Fall,2.833,2015.0
140,4.0,GMAN,Spring,3.0,2015.0
140,2.8,GMAN,Spring,4.2,2015.0
140,4.0,GMAN,Spring,3.429,2014.0
140,3.75,GMAN,Spring,3.125,2014.0
140,2.5,GMAN,Fall,3.25,2013.0
140,3.333,GMAN,Spring,2.8,2013.0
140,3.875,GMAN,Fall,3.25,2012.0
140,4.75,GMAN,Spring,2.6,2012.0
140,4.571,GMAN,Spring,3.0,2012.0
140,4.4,GMAN,Fall,2.6,2011.0
140,4.0,GMAN,Spring,2.556,2011.0
140,4.25,GMAN,Spring,3.25,2010.0
140,4.0,GMAN,Spring,2.714,2010.0
140,3.5,GMAN,Fall,3.333,2009.0
145,4.889,GMAN,Spring,3.667,2019.0
145,4.833,GMAN,Spring,3.0,2018.0
145,4.0,GMAN,Spring,4.0,2017.0
145,4.667,GMAN,Spring,3.5,2016.0
145,4.6,GMAN,Spring,3.6,2015.0
145,4.333,GMAN,Spring,3.667,2014.0
145,5.0,GMAN,Spring,3.333,2013.0
145,4.286,GMAN,Spring,3.714,2012.0
145,4.571,GMAN,Spring,4.0,2011.0
145,4.667,GMAN,Spring,4.0,2010.0
151,4.5,GMAN,Spring,3.5,2019.0
151,4.2,GMAN,Spring,3.2,2018.0
151,3.167,GMAN,Spring,3.333,2017.0
163,4.667,GMAN,Spring,3.5,2017.0
176,3.667,GMAN,Spring,1.667,2014.0
411,4.0,GMAN,Fall,3.667,2017.0
493,5.0,GMAN,Spring,3.0,2019.0
120,4.25,GREK,Spring,3.5,2019.0
120,3.857,GREK,Spring,3.857,2016.0
120,3.5,GREK,Spring,4.25,2015.0
120,4.429,GREK,Spring,3.0,2014.0
120,3.5,GREK,Spring,3.75,2013.0
120,3.714,GREK,Spring,3.286,2012.0
120,3.556,GREK,Spring,3.667,2011.0
120,3.25,GREK,Spring,4.25,2010.0
125,4.571,GREK,Spring,4.429,2019.0
125,4.857,GREK,Spring,5.0,2017.0
125,4.75,GREK,Spring,4.125,2016.0
125,4.8,GREK,Spring,4.8,2015.0
125,4.444,GREK,Spring,4.7,2014.0
125,4.714,GREK,Spring,3.714,2013.0
141,4.8,GREK,Spring,3.8,2019.0
141,4.714,GREK,Spring,3.143,2018.0
141,4.143,GREK,Spring,3.857,2017.0
141,4.571,GREK,Spring,3.429,2016.0
141,4.875,GREK,Spring,3.375,2015.0
141,4.25,GREK,Spring,3.25,2013.0
141,4.0,GREK,Spring,3.0,2012.0
141,4.0,GREK,Spring,2.667,2011.0
141,4.375,GREK,Spring,3.875,2010.0
443,4.5,GREK,Spring,4.167,2016.0
443,4.25,GREK,Fall,4.25,2017.0
443,5.0,GREK,Spring,3.5,2014.0
443,4.444,GREK,Spring,3.444,2011.0
120,4.8,HEBR,Spring,3.4,2019.0
120,4.5,HEBR,Spring,2.857,2018.0
120,4.5,HEBR,Spring,3.0,2017.0
120,4.25,HEBR,Spring,3.75,2017.0
120,4.4,HEBR,Spring,3.4,2016.0
120,4.286,HEBR,Spring,3.714,2016.0
120,4.25,HEBR,Spring,3.5,2015.0
120,4.833,HEBR,Spring,3.167,2015.0
120,3.875,HEBR,Spring,3.5,2014.0
120,4.167,HEBR,Spring,4.167,2014.0
120,3.667,HEBR,Spring,3.692,2013.0
120,3.714,HEBR,Spring,3.286,2013.0
120,3.6,HEBR,Spring,4.0,2012.0
120,4.2,HEBR,Spring,3.8,2012.0
120,3.375,HEBR,Spring,3.75,2011.0
120,4.167,HEBR,Spring,3.167,2011.0
120,4.8,HEBR,Spring,3.4,2019.0
120,4.5,HEBR,Spring,2.857,2018.0
120,4.5,HEBR,Spring,3.0,2017.0
120,4.25,HEBR,Spring,3.75,2017.0
120,4.4,HEBR,Spring,3.4,2016.0
120,4.286,HEBR,Spring,3.714,2016.0
120,4.25,HEBR,Spring,3.5,2015.0
120,4.833,HEBR,Spring,3.167,2015.0
120,3.875,HEBR,Spring,3.5,2014.0
120,4.167,HEBR,Spring,4.167,2014.0
120,3.667,HEBR,Spring,3.692,2013.0
120,3.714,HEBR,Spring,3.286,2013.0
120,3.6,HEBR,Spring,4.0,2012.0
120,4.2,HEBR,Spring,3.8,2012.0
120,3.375,HEBR,Spring,3.75,2011.0
120,4.167,HEBR,Spring,3.167,2011.0
140,4.0,HEBR,Spring,4.0,2017.0
140,4.333,HEBR,Spring,3.0,2019.0
140,3.667,HEBR,Spring,4.0,2018.0
140,4.333,HEBR,Spring,3.222,2017.0
140,4.5,HEBR,Spring,3.25,2016.0
140,4.0,HEBR,Spring,3.667,2016.0
140,4.4,HEBR,Spring,4.2,2015.0
140,4.333,HEBR,Spring,4.0,2015.0
140,4.545,HEBR,Spring,3.636,2014.0
140,4.0,HEBR,Spring,4.0,2013.0
140,3.75,HEBR,Spring,3.75,2013.0
140,3.571,HEBR,Spring,3.714,2012.0
140,4.714,HEBR,Spring,3.714,2011.0
140,4.5,HEBR,Spring,3.25,2010.0
158,4.0,HEBR,Spring,3.4,2017.0
158,4.6,HEBR,Spring,3.4,2015.0
158,4.0,HEBR,Fall,3.5,2011.0
158,4.286,HEBR,Spring,2.571,2010.0
006,3.571,HIST,Spring,3.714,2018.0
006,3.176,HIST,Fall,2.882,2011.0
006,3.765,HIST,Fall,2.941,2009.0
012,3.091,HIST,Spring,4.273,2016.0
012,4.2,HIST,Spring,4.0,2014.0
019,4.75,HIST,Spring,3.0,2019.0
055,3.0,HIST,Spring,2.583,2019.0
055,4.182,HIST,Spring,3.0,2018.0
055,3.4,HIST,Spring,2.6,2017.0
081,3.0,HIST,Spring,3.333,2019.0
090,4.615,HIST,Spring,3.643,2019.0
105J,4.375,HIST,Spring,3.697,2018.0
105J,3.833,HIST,Fall,3.333,2013.0
107J,3.833,HIST,Fall,3.0,2016.0
113J,3.167,HIST,Fall,4.167,2016.0
113J,3.5,HIST,Fall,3.833,2014.0
113J,3.583,HIST,Spring,4.0,2012.0
113J,3.273,HIST,Spring,3.583,2010.0
115J,4.714,HIST,Spring,3.286,2018.0
115J,4.667,HIST,Spring,3.2,2015.0
115J,3.8,HIST,Spring,3.2,2014.0
115J,4.25,HIST,Fall,4.063,2012.0
115J,4.25,HIST,Spring,3.333,2011.0
119,3.838,HIST,Spring,3.42,2019.0
119,4.231,HIST,Spring,3.299,2017.0
119,4.016,HIST,Spring,3.016,2016.0
119,4.111,HIST,Spring,3.198,2015.0
119,4.171,HIST,Spring,3.379,2013.0
119,4.183,HIST,Fall,3.461,2011.0
119,4.274,HIST,Spring,3.318,2010.0
120J,4.875,HIST,Fall,3.875,2009.0
123J,4.7780000000000005,HIST,Fall,3.667,2017.0
