id,code,name
586,DRAM 121,Managing People
587,DRAM 124,Intro Lighting Design
588,DRAM 131,Prin of Mktng&AudienceDevlpmt
589,DRAM 138,Production SND DES Boot Camp
590,DRAM 152,Scene Painting
591,DRAM 158,Introduction to Sound Design
592,DRAM 219,Lighting Technology
593,DRAM 229,Thtr Planning and Construction
594,DRAM 234,Visual Storytelling
595,DRAM 244,MotionGraphics&FilmProduction
596,DRAM 271,ProducingforCommericalTheater
597,DRAM 476,Hot Topics
598,DRAM 6,Survey of Theater and Drama
599,DRST 001,Directed Studies: Literature
600,DRST 003,Directed Studies: Philosophy
601,DRST 005,DirectedStud:History&Politics
602,DUTC 150,Advanced Dutch
603,E&EB 035,The Ecology of Food
604,E&EB 106,MalariaLyme&VectorBorneDisease
604,HLTH 155,MalariaLyme&VectorBorneDisease
604,MCDB 106,MalariaLyme&VectorBorneDisease
605,E&EB 115,Conservation Biology
605,E&EB 515,Conservation Biology
605,F&ES 315,Conservation Biology
606,E&EB 210,IntroStatistics: LifeSciences
606,E&EB 510,IntroStatistics: LifeSciences
606,S&DS 101,IntroStatistics: LifeSciences
606,S&DS 501,IntroStatistics: LifeSciences
607,E&EB 220,General Ecology
607,E&EB 520,General Ecology
607,EVST 223,General Ecology
608,E&EB 235,Evolution and Medicine
608,E&EB 535,Evolution and Medicine
608,HLTH 250,Evolution and Medicine
609,E&EB 246,Plant Diversity & Evolution
609,E&EB 546,Plant Diversity & Evolution
610,E&EB 247L,Lab:Plant Diversity& Evolution
610,E&EB 547L,Lab:Plant Diversity& Evolution
611,E&EB 250,BiologyOfTerrestrialArthropods
611,E&EB 550,BiologyOfTerrestrialArthropods
612,E&EB 251L,Lab:BiolTerrestrialArthropods
612,E&EB 551L,Lab:BiolTerrestrialArthropods
613,E&EB 255,Invertebrates
613,E&EB 555,Invertebrates
614,E&EB 256L,Laboratory for Invertebrates
614,E&EB 556,Laboratory for Invertebrates
615,E&EB 295,Comparative Physiology
617,E&EB 321,Philosophy of Biology
617,E&EB 621,Philosophy of Biology
618,E&EB 325,Limnology
618,E&EB 625,Limnology
620,E&EB 470,Senior Tutorial
621,E&EB 474,Research
622,E&EB 475,Senior Research
623,E&EB 495,Intensive Senior Research
624,E&EB 500,Adv Top Ecol & Evol Biology
625,E&EB 725,ScintfcWrtng for Ecol&EvolBiol
626,E&EB 729,MicrobialEcology&Evolution
627,E&EB 800,Seminar in Molecular Evolution
627,GENE 800,Seminar in Molecular Evolution
628,E&EB 804,Life in the Anthropocene
629,E&EB 901,Research Rotation I
630,E&EB 930,Seminar in Systematics
630,G&G 703,Seminar in Systematics
631,E&RS 513,Comparative Politics Eurasia
631,PLSC 433,Comparative Politics Eurasia
633,E&RS 618,Empire in Russian Culture
633,RUSS 670,Empire in Russian Culture
634,E&RS 630,Artists Under Surveillance
634,RSEE 382,Artists Under Surveillance
634,THST 326,Artists Under Surveillance
635,E&RS 900,"Europe:Who,What,When,Where?"
636,E&RS 940,Independent Study
637,E&RS 950,Master’s Thesis
639,EALL 204,Religion in Japanese Lit
639,EALL 504,Religion in Japanese Lit
639,EAST 411,Religion in Japanese Lit
639,RLST 349,Religion in Japanese Lit
639,RLST 860,Religion in Japanese Lit
640,EALL 211,Women&Lit: TraditionalChina TR
640,EALL 511,Women&Lit: TraditionalChina TR
640,EAST 241,Women&Lit: TraditionalChina TR
640,EAST 541,Women&Lit: TraditionalChina TR
640,LITR 174,Women&Lit: TraditionalChina TR
640,WGSS 405,Women&Lit: TraditionalChina TR
641,EALL 212,Ancient Chinese Thought
641,EALL 512,Ancient Chinese Thought
641,PHIL 203,Ancient Chinese Thought
642,EALL 281,JapaneseCinemaAndItsOthers
642,EALL 581,JapaneseCinemaAndItsOthers
642,FILM 304,JapaneseCinemaAndItsOthers
642,FILM 873,JapaneseCinemaAndItsOthers
644,EALL 300,Sinological Methods
644,EALL 600,Sinological Methods
644,EAST 340,Sinological Methods
644,EAST 640,Sinological Methods
645,EALL 301,Medieval Chinese Poetry
645,EALL 601,Medieval Chinese Poetry
646,EALL 325,"Chinese Poetic Form, 1490-1990"
646,EALL 625,"Chinese Poetic Form, 1490-1990"
647,EALL 470,Independent Tutorial
648,EALL 715,Rdngs in Modern Japanese Lit
649,EALL 873,China and World 20th Century
649,EAST 573,China and World 20th Century
649,HIST 873,China and World 20th Century
650,EAST 016,Chinese Painting and Culture
650,HSAR 016,Chinese Painting and Culture
651,EAST 130,Chinese Religion
651,RLST 130,Chinese Religion
655,EAST 303,Hong Kong and China
655,HIST 303J,Hong Kong and China
656,EAST 309,Uses of the Past inModernChina
656,HIST 309J,Uses of the Past inModernChina
657,EAST 338,The Next China
657,ECON 338,The Next China
657,GLBL 318,The Next China
657,GLBL 618,The Next China
657,MGT 911,The Next China
659,EAST 369,Cultures of Militarism
659,ENGL 369,Cultures of Militarism
661,EAST 375,China from Mao to Now
661,HIST 375,China from Mao to Now
662,EAST 401,The Two Koreas
662,HIST 301J,The Two Koreas
663,EAST 403,Law & Gender in Japan Empire
663,HIST 315J,Law & Gender in Japan Empire
664,EAST 404,Written Word in Japan to 1600
664,HIST 307J,Written Word in Japan to 1600
665,EAST 405,Neo-Confucianism in Korea
665,EAST 505,Neo-Confucianism in Korea
665,RLST 363,Neo-Confucianism in Korea
667,EAST 469,Contemporary Art in China
667,HSAR 469,Contemporary Art in China
668,EAST 480,One-Term Senior Essay
669,EAST 491,Senior Research Project
671,EAST 900,Master’s Thesis
672,EAST 910,Independent Study
673,ECON 001,EconomicIdeasWorthNobelPrize
674,ECON 108,QuantitativeFoundatnsMicroecon
675,ECON 110,Intro Microeconomic Analysis
676,ECON 111,Intro Macroeconomic Analysis
677,ECON 115,Introductory Microeconomics
678,ECON 116,Introductory Macroeconomics
679,ECON 117,IntroDataAnalysis&Econometrics
680,ECON 121,Intermediate Microeconomics
681,ECON 122,Intermediate Macroeconomics
682,ECON 123,IntmdDataAnalysis&Econometrics
683,ECON 125,Microeconomic Theory
684,ECON 135,Intro Probability & Statistics
685,ECON 170,HealthEconomics &Public Policy
686,ECON 186,European Econ Hist: 1700-1815
687,ECON 251,Financial Theory
688,ECON 255,Intro to Corporate Finance
689,ECON 330,Economics of Natural Resources
689,ECON 737,Economics of Natural Resources
689,EVST 340,Economics of Natural Resources
689,F&ES 804,Economics of Natural Resources
690,ECON 331,Econ of Energy &Climate Change
691,ECON 335,Growth and Macroeconomics
691,ECON 546,Growth and Macroeconomics
693,ECON 350,General Equilibrium Theory
694,ECON 361,Corporate Finance
694,LAW 20507,Corporate Finance
694,MGT 541,Corporate Finance
695,ECON 363,Global Financial Crisis
695,GLBL 780,Global Financial Crisis
695,LAW 20515,Global Financial Crisis
695,MGT 890,Global Financial Crisis
696,ECON 407,International Finance
696,GLBL 310,International Finance
698,ECON 419,FinancialTimeSeriesEconometrcs
699,ECON 420,Applied Microeconometrics
700,ECON 424,Central Banking
700,GLBL 308,Central Banking
700,MGT 628,Central Banking
702,ECON 431,Economics and Psychology
702,PSYC 304,Economics and Psychology
703,ECON 438,Applied Econometrics
704,ECON 444,Market Inefficiencies
705,ECON 450,Investment Analysis
706,ECON 453,The Economics of Gender
707,ECON 454,Evolution of Central Banking
707,EP&E 254,Evolution of Central Banking
707,GLBL 331,Evolution of Central Banking
707,GLBL 559,Evolution of Central Banking
707,MGT 640,Evolution of Central Banking
708,ECON 456,Private Equity Investing
709,ECON 460,Financial Economics
710,ECON 475,DiscrimnatnInLawTheory&Practce
710,EP&E 286,DiscrimnatnInLawTheory&Practce
711,ECON 480,BankingCrisesFinancialStablty
711,GLBL 311,BankingCrisesFinancialStablty
711,GLBL 781,BankingCrisesFinancialStablty
712,ECON 481,Empirical Microeconomics
712,EP&E 298,Empirical Microeconomics
713,ECON 483,Political Economy of Migration
713,PLSC 159,Political Economy of Migration
713,SAST 483,Political Economy of Migration
714,ECON 491,The Senior Essay
715,ECON 492,The Senior Essay
716,ECON 498,Directed Reading
717,ECON 500,Gen Econ Theory:Microeconomics
718,ECON 510,Gen Econ Theory:Macroeconomics
719,ECON 520,Adv Microeconomic Theory I
720,ECON 522,Microeconomic Theory Lunch
721,ECON 525,Adv Macroeconomics I
722,ECON 530,Mathematical Economics I
723,ECON 537,Microeconomic Theory Workshop
724,ECON 540,Student Wkshp Macroeconomics
725,ECON 542,Macroeconomics Workshop
726,ECON 545,Microeconomics (IDE)
727,ECON 550,Econometrics I
728,ECON 556,TopicsEmpiricalEcon&PublicPlcy
729,ECON 557,Econometrics High-Dimen Models
730,ECON 558,Econometrics(IDE)
731,ECON 567,Econometrics Workshop
732,ECON 569,Econometrics Research Workshop
733,ECON 570,Prospectus Wrkshp in Econ
734,ECON 580,Gen Econ Histry:Western Europe
735,ECON 588,Economic History Workshop
736,ECON 600,Industrial Organization I
737,ECON 606,Prospectus WrkshpIndustrialOrg
738,ECON 608,Industrial Organization Sem
739,ECON 630,Labor Economics
740,ECON 638,Labor and Population Workshop
741,ECON 640,LaborPublicEconProspectusWrksp
742,ECON 670,Financial Economics I
742,MGMT 740,Financial Economics I
743,ECON 675,ModelsOperationsRsrch&Mgmt
743,MGMT 720,ModelsOperationsRsrch&Mgmt
744,ECON 679,Finance Lunch
745,ECON 680,Public Finance I
746,ECON 706,ProspectusWrkshp/IntrntnlEcon
747,ECON 720,International Trade I
748,ECON 724,International Finance
749,ECON 728,Workshop: International Trade
750,ECON 730,Economic Development I
751,ECON 739,Climate Change Economics
752,ECON 740,Climate Change Economics
752,F&ES 701,Climate Change Economics
753,ECON 750,Development Workshop
754,ECON 756,ProspectusWorkshopInDevelopmt
755,ECON 788,PE Distribution in Democracies
755,PLSC 575,PE Distribution in Democracies
756,ECON 899,Individual Reading & Research
757,EDST 065,Education & Life Worth Living
757,HUMS 065,Education & Life Worth Living
758,EDST 110,Foundations inEducationStudies
758,SOCY 112,Foundations inEducationStudies
761,EDST 135,Philosophy of Education
761,PHIL 130,Philosophy of Education
762,EDST 144,"Race, Ethnicity, & Immigration"
762,ER&M 211,"Race, Ethnicity, & Immigration"
762,EVST 144,"Race, Ethnicity, & Immigration"
762,SOCY 144,"Race, Ethnicity, & Immigration"
763,EDST 162,MethodsInQuantitativeSociology
763,SOCY 162,MethodsInQuantitativeSociology
764,EDST 223,Theory&PracticeCivicEducation
764,PLSC 223,Theory&PracticeCivicEducation
765,EDST 237,Language and Mind
765,LING 217,Language and Mind
765,LING 617,Language and Mind
765,PSYC 317,Language and Mind
766,EDST 238,The Education Beat
766,PLSC 238,The Education Beat
768,EDST 290,Leadership and Change
769,EDST 312,Idolizing Education
769,HUMS 221,Idolizing Education
769,PLSC 310,Idolizing Education
770,EDST 400,Advanced Topics in Ed Studies
771,EDST 490,Senior Essay Independent Study
772,EENG 101,The Digital Information Age
773,EENG 200,Introduction to Electronics
774,EENG 202,CommunicatnsComputationControl
775,EENG 235,Special Projects
776,EENG 320,Intro to Semiconductor Devices
777,EENG 325,Electronic Circuits
778,EENG 397,MathematicalMethodsInEngneerng
778,ENAS 397,MathematicalMethodsInEngneerng
779,EENG 400,Electronic Materials
781,EENG 426,Silicon Compilation
781,ENAS 876,Silicon Compilation
782,EENG 428,Cloud FPGA
782,ENAS 968,Cloud FPGA
784,EENG 433,Dynamic&DiscreteOptimization
785,EENG 436,Systems and Control
785,ENAS 936,Systems and Control
788,EENG 449,Computer Architecture & AI
789,EENG 450,AppliedDigitalSignalProcessing
789,ENAS 905,AppliedDigitalSignalProcessing
790,EENG 452,Internet Engineering
790,ENAS 952,Internet Engineering
791,EENG 468,Advanced Special Projects
792,EENG 471,SeniorAdvancedSpecialProjects
794,EGYP 110,ClassclHieroglyphicEgyptn I
794,EGYP 500,ClassclHieroglyphicEgyptn I
795,EGYP 117,Elementary Biblical Coptic I
795,EGYP 510,Elementary Biblical Coptic I
797,EGYP 131,IntermedEgyptian:LiteraryTexts
797,EGYP 533,IntermedEgyptian:LiteraryTexts
799,EHS 507,Environmental Epidemiology
800,EHS 525,Seminar in EHS
801,EHS 530,Air Pollution & Public Health
801,F&ES 608,Air Pollution & Public Health
802,EHS 537,Water Sanitation & Global Hlth
802,EMD 537,Water Sanitation & Global Hlth
804,EHS 568,Intro to GIS for Public Health
805,EHS 575,Intro Occupatnl& Envrnmntl Med
806,EHS 600,Directed Readings EHS
807,EHS 619,Res Rotation in EHS (PhD Only)
808,ELP 504,Speaking Fluently 1
809,ELP 506,Academic Writing
810,ELP 507,Academic Writing 2
811,ELP 508,Pronunciation 1
812,ELP 514,Speaking Fluently 2
813,ELP 515,Teaching in the Amer Classroom
814,ELP 524,Pro Communications Skills
815,EMD 512,Immunology for Epidemiologists
816,EMD 517,Infectious Diseases I
817,EMD 525,Seminar in EMD
818,EMD 533,Implementation Science
820,EMD 540,ResptoConflict:EpiMeth&PHInter
822,EMD 563,Lab & Field Studies in Inf Dis
824,EMD 580,Reforming Health Systems
824,HPM 580,Reforming Health Systems
825,EMD 584,AdvGlblHealthJusticePracticum
825,LAW 30184,AdvGlblHealthJusticePracticum
825,SBS 584,AdvGlblHealthJusticePracticum
826,EMD 670,Advanced Research Laboratories
827,EMD 672,Advanced Research Laboratories
828,ENAS 118,Engineering Innovation &Design
829,ENAS 130,ComputngForEngneers&Scientists
832,ENAS 221,The Materials Science of Art
833,ENAS 335,Professional Ethics
833,EP&E 204,Professional Ethics
835,ENAS 400,Making it
836,ENAS 441,Appl Num Methods for Diff Eqs
836,ENAS 748,Appl Num Methods for Diff Eqs
836,MENG 441,Appl Num Methods for Diff Eqs
838,ENAS 513,Introduction to Analysis
838,MATH 301,Introduction to Analysis
839,ENAS 518,QuantitativeApproachBiophysics
839,MB&B 435,QuantitativeApproachBiophysics
839,MB&B 635,QuantitativeApproachBiophysics
840,ENAS 521,Classicl&StatistclThermodynmcs
849,ENAS 600,Computer-Aided Engineering
849,MENG 400,Computer-Aided Engineering
850,ENAS 602,Chemical Reaction Engineering
851,ENAS 603,EnergyMass&MomentumProcesses
854,ENAS 638,Water Chemistry
854,ENVE 438,Water Chemistry
855,ENAS 641,BiologProcesses:EnvironEnginrg
855,ENVE 441,BiologProcesses:EnvironEnginrg
856,ENAS 649,Policy Modeling
856,HPM 611,Policy Modeling
856,MGT 611,Policy Modeling
857,ENAS 778,Advanced Robotic Mechanisms
858,ENAS 825,Physics of MRS in Vivo
866,ENAS 940,NeuralNetworks&LearningSystems
869,ENAS 990,Special Investigations
870,ENAS 991,Integrated Workshop
870,MB&B 591,Integrated Workshop
870,MCDB 591,Integrated Workshop
870,PHYS 991,Integrated Workshop
871,ENGL 010,Jane Austen
872,ENGL 025,Modern South Asian Literature
872,LITR 023,Modern South Asian Literature
872,SAST 059,Modern South Asian Literature
873,ENGL 027,Poetry and Protest in America
875,ENGL 114,Writing Seminars
876,ENGL 115,Literature Seminars
877,ENGL 120,Reading & Writing Modern Essay
878,ENGL 123,Intro to Creative Writing
879,ENGL 125,English Poetry I
880,ENGL 126,English Poetry II
881,ENGL 127,American Literature
882,ENGL 128,World English Literatures
883,ENGL 129,Tragedy inEuropean Lit Traditn
883,LITR 168,Tragedy inEuropean Lit Traditn
884,ENGL 150,Old English
884,LING 150,Old English
885,ENGL 154,The Multicultural Middle Ages
885,FREN 216,The Multicultural Middle Ages
885,HUMS 134,The Multicultural Middle Ages
885,LITR 194,The Multicultural Middle Ages
886,ENGL 158,ShakespearePageStage&Screen
887,ENGL 191,Arabian Nights
887,HUMS 206,Arabian Nights
887,LITR 318,Arabian Nights
887,NELC 201,Arabian Nights
887,NELC 601,Arabian Nights
888,ENGL 194,Queer Modernisms
888,WGSS 194,Queer Modernisms
889,ENGL 196,Introduction to Media
889,FILM 160,Introduction to Media
890,ENGL 209,Renaissance Lyric
891,ENGL 210,The Drama of Justice and Mercy
891,HUMS 204,The Drama of Justice and Mercy
892,ENGL 211,Acting Shakespeare
892,THST 315,Acting Shakespeare
893,ENGL 215,Early Modern Devotional Poetry
894,ENGL 219,Renaissance Love Poetry
894,HUMS 149,Renaissance Love Poetry
894,ITAL 309,Renaissance Love Poetry
894,LITR 179,Renaissance Love Poetry
894,WGSS 179,Renaissance Love Poetry
895,ENGL 222,Modern European Drama
895,THST 390,Modern European Drama
896,ENGL 250,Romantic Poetry
897,ENGL 251,Experiments in the Novel 18thC
897,WGSS 251,Experiments in the Novel 18thC
898,ENGL 263,The Victorian Political Novel
898,HUMS 327,The Victorian Political Novel
899,ENGL 267,Love & Desire in the 19th C
900,ENGL 268,Literature and Philosophy
900,HUMS 254,Literature and Philosophy
900,LITR 463,Literature and Philosophy
900,PHIL 227,Literature and Philosophy
901,ENGL 291,Feminist and Queer Theory
901,WGSS 340,Feminist and Queer Theory
901,WGSS 722,Feminist and Queer Theory
903,ENGL 308,Interpreting Film Masterpieces
903,FILM 242,Interpreting Film Masterpieces
903,HUMS 454,Interpreting Film Masterpieces
903,LITR 398,Interpreting Film Masterpieces
904,ENGL 311,Milton's Paradise Lost
905,ENGL 313,Poetry & Political Sensibility
906,ENGL 320,Novel Feelings
909,ENGL 346,Poetry and Faith
909,HUMS 253,Poetry and Faith
909,RLST 233,Poetry and Faith
910,ENGL 350,Literary Sound Studies
913,ENGL 377,Contemporary British Fiction
917,ENGL 395,The Bible as a Literature
917,LITR 154,The Bible as a Literature
918,ENGL 404,Reading Fiction for Craft
919,ENGL 406,Reading Poetry for Craft
920,ENGL 407,Intro to Writing Fiction
921,ENGL 408,Introduction to Writing Poetry
922,ENGL 418,Writing About The Environment
922,EVST 224,Writing About The Environment
923,ENGL 419,WritngAboutContempFiguratveArt
923,HSAR 460,WritngAboutContempFiguratveArt
923,HUMS 185,WritngAboutContempFiguratveArt
924,ENGL 425,Writing for Television
925,ENGL 434,Writing Dance
925,THST 215,Writing Dance
926,ENGL 453,Playwriting
926,THST 320,Playwriting
927,ENGL 454,NonfictnWritng:Voice&Structure
928,ENGL 459,WritingAboutScience&Environmnt
928,EVST 215,WritingAboutScience&Environmnt
928,MB&B 459,WritingAboutScience&Environmnt
929,ENGL 460,Advanced Poetry Writing
930,ENGL 465,Advanced Fiction Writing
931,ENGL 466,Writing the Contemporary Essay
932,ENGL 467,Journalism
932,PLSC 253,Journalism
933,ENGL 469,Advanced Nonfiction Writing
934,ENGL 474,The Genre of the Sentence
935,ENGL 477,ProductionSeminar: Playwriting
935,THST 321,ProductionSeminar: Playwriting
936,ENGL 487,Tutorial in Writing
937,ENGL 488,SpecialProjcts:Juniors/Seniors
938,ENGL 489,WritingConcentrationSeniorProj
939,ENGL 490,The Senior Essay I
941,ENGL 561,The Seventeenth C English Lit
942,ENGL 590,"The Book as Object, 1500–1800"
942,HIST 539,"The Book as Object, 1500–1800"
944,ENGL 809,Badness of Victorian Poetry
947,ENGL 980,Criticism and the Commons
949,ENGL 982,Sex and Citizenship
949,WGSS 850,Sex and Citizenship
950,ENGL 990,The Teaching of English
951,ENGL 992,Advanced Pedagogy
952,ENGL 995,Directed Reading
956,ENVE 490,Senior Project
960,ENVE 490,Senior Project
961,EP&E 203,IntroStatistics:PolitclScience
961,PLSC 452,IntroStatistics:PolitclScience
961,S&DS 102,IntroStatistics:PolitclScience
961,S&DS 502,IntroStatistics:PolitclScience
963,EP&E 209,IntroStatistics:SocialSciences
963,PLSC 453,IntroStatistics:SocialSciences
963,S&DS 103,IntroStatistics:SocialSciences
963,S&DS 503,IntroStatistics:SocialSciences
964,EP&E 215,ClassicsOfEthicsPolitics&Econ
966,EP&E 235,Recent Work on Justice
966,PHIL 457,Recent Work on Justice
966,PHIL 657,Recent Work on Justice
966,PLSC 283,Recent Work on Justice
966,PLSC 611,Recent Work on Justice
967,EP&E 240,Comparative Welfare Policy
967,GLBL 333,Comparative Welfare Policy
967,PLSC 428,Comparative Welfare Policy
968,EP&E 242,Politics and Markets
968,PLSC 372,Politics and Markets
969,EP&E 243,PolitclEconmyOfPovrtyAlleviatn
969,GLBL 336,PolitclEconmyOfPovrtyAlleviatn
969,LAST 423,PolitclEconmyOfPovrtyAlleviatn
969,PLSC 423,PolitclEconmyOfPovrtyAlleviatn
970,EP&E 245,GlobalFirms&NationalGovernmnts
970,PLSC 152,GlobalFirms&NationalGovernmnts
971,EP&E 250,The European Union
971,PLSC 354,The European Union
971,PLSC 756,The European Union
974,EP&E 295,Game Theory& Political Science
974,PLSC 344,Game Theory& Political Science
974,PLSC 520,Game Theory& Political Science
976,EP&E 306,First Amendment&Ethics of Law
976,PLSC 228,First Amendment&Ethics of Law
977,EP&E 312,Moral Choices in Politics
977,PLSC 297,Moral Choices in Politics
980,EP&E 330,Capitalism/Business Ethics
980,PLSC 284,Capitalism/Business Ethics
981,EP&E 332,Ethics of Forgiveness
981,HUMS 258,Ethics of Forgiveness
981,RLST 306,Ethics of Forgiveness
982,EP&E 335,Adv Industrialized Democracies
982,PLSC 395,Adv Industrialized Democracies
983,EP&E 336,Democracy and Bureaucracy
983,PLSC 258,Democracy and Bureaucracy
983,PLSC 841,Democracy and Bureaucracy
984,EP&E 338,CorruptionGovernReform21stC
984,PLSC 195,CorruptionGovernReform21stC
985,EP&E 340,Communism & Conflict in Europe
985,PLSC 400,Communism & Conflict in Europe
985,RSEE 400,Communism & Conflict in Europe
986,EP&E 380,Bioethics Politics & Economics
986,PLSC 313,Bioethics Politics & Economics
987,EP&E 390,Democracy and Sustainability
987,EVST 212,Democracy and Sustainability
987,PLSC 212,Democracy and Sustainability
988,EP&E 471,Directed Reading and Research
990,EP&E 491,The Senior Essay
991,EP&E 492,The Yearlong Senior Essay
993,EPH 100,Professional Skills Series
994,EPH 505,Biostatistics in PH
995,EPH 507,Social Justice&Health Equity
996,EPH 508,Foundations of Epi for PH
997,EPH 510,Health Policy & HC Systems
998,EPH 515,Intro to Ethics&Public Health
999,EPH 524,The Thesis
1000,EPH 555,ClinicClimateJusticeSustainPH
1000,F&ES 959,ClinicClimateJusticeSustainPH
1001,EPH 580,Seminar for Modeling in PH
1002,EPH 591,Global Health Seminar
1003,EPH 600,Research Ethics (PhD/MS Only)
1004,EPH 608,Frontiers of Public Health
1005,ER&M 200,IntroToEthnicityRace&Migration
1006,ER&M 206,PoliticsEthnicNationalIdentity
1006,PLSC 437,PoliticsEthnicNationalIdentity
1006,SOCY 223,PoliticsEthnicNationalIdentity
1011,ER&M 300,Comparative Ethnic Studies
1014,ER&M 324,Asian Diasporas since 1800
1014,WGSS 325,Asian Diasporas since 1800
1016,ER&M 342,Revolution&ColdWarLatinAmerica
1016,HIST 372J,Revolution&ColdWarLatinAmerica
1016,LAST 372,Revolution&ColdWarLatinAmerica
1020,ER&M 387,Migrants & Borders in Americas
1023,ER&M 401,Public Writing
1030,ER&M 437,Sacred Texts & Social Justice
1030,THST 437,Sacred Texts & Social Justice
1033,ER&M 491,Senior Colloquium
1034,EVST 007,The New England Forest
1035,EVST 020,SustainableDevelopment inHaiti
1035,F&ES 020,SustainableDevelopment inHaiti
1036,EVST 040,Peabody Collections
1039,EVST 209,Making Climate Knowledge
1039,F&ES 719,Making Climate Knowledge
1039,HIST 465,Making Climate Knowledge
1039,HSHM 209,Making Climate Knowledge
1044,EVST 231,Dendrology
1044,F&ES 671,Dendrology
1045,EVST 234L,Field Science: Sustainability
1047,EVST 261,Minerals and Human Health
1047,F&ES 261,Minerals and Human Health
1047,G&G 261,Minerals and Human Health
1048,EVST 292,Sustainability in 21st Century
1048,GLBL 217,Sustainability in 21st Century
1048,PLSC 149,Sustainability in 21st Century
1049,EVST 305,Environmental Security
1049,GLBL 301,Environmental Security
1049,GLBL 505,Environmental Security
1049,MMES 305,Environmental Security
1053,EVST 333,Climate Chg Adapt Glbl Health
1053,F&ES 721,Climate Chg Adapt Glbl Health
1053,HLTH 332,Climate Chg Adapt Glbl Health
1059,EVST 496,SeniorResearchProj&Colloquium
1060,F&ES 002,Land Measure &Spatial Analysis
1061,F&ES 003,Ecosystem Measurement
1063,F&ES 1010,Independent Study
1064,F&ES 1020,Independent Study
1065,F&ES 1030,Independent Study
1066,F&ES 1075,Independent Study
1067,F&ES 1130,Independent Study
1068,F&ES 1143,Independent Study
1069,F&ES 1153,Independent Study
1070,F&ES 1155,Independent Project
1071,F&ES 1158,Independent Study
1072,F&ES 1175,Independent Study
1073,F&ES 1178,Independent Study
1074,F&ES 1200,Independent Study
1075,F&ES 1210,Independent Study
1076,F&ES 1215,Independent Study
1077,F&ES 1230,Independent Study
1078,F&ES 1255,Independent Study
1079,F&ES 1256,Independent Study
1080,F&ES 1257,Independent Study
1081,F&ES 1263,Independent Study
1082,F&ES 1350,Independent Study
1083,F&ES 1390,Independent Study
1084,F&ES 1400,Independent Study
1085,F&ES 1408,Independent Study
1086,F&ES 1410,Independent Study
1087,F&ES 1420,Independent Study
1088,F&ES 1469,Independent Study
1089,F&ES 1473,Independent Study
1090,F&ES 1475,Independent Study
1091,F&ES 2010,Master's Project
1092,F&ES 2020,Master's Project
1093,F&ES 2140,Master's Project
1094,F&ES 2153,Master's Project
1095,F&ES 2175,Master's Project
1096,F&ES 2210,Master's Project
1097,F&ES 2260,Master's Project
1098,F&ES 2330,Master's Project
1099,F&ES 2400,Master's Project
1101,F&ES 3010,MESc/MFS Research Thesis
1102,F&ES 3035,MESc/MFS Research Thesis
1103,F&ES 3072,MESc/MFS Research Thesis
1104,F&ES 3110,MESc/MFS Research Thesis
1105,F&ES 3140,MESc/MFS Research Thesis
1107,F&ES 3158,MESc/MFS Research Thesis
1108,F&ES 3175,MESc/MFS Research Thesis
1109,F&ES 3185,MESc/MFS Research Thesis
1110,F&ES 3195,MESc/MFS Research Thesis
1111,F&ES 3215,MESc/MFS Research Thesis
1112,F&ES 3240,MESc/MFS Research Thesis
1113,F&ES 3261,MESc/MFS Research Thesis
1114,F&ES 3400,MESc/MFS Research Thesis
1115,F&ES 3420,MESc/MFS Research Thesis
1118,F&ES 510,Intro Statistics: Env Sciences
1119,F&ES 510E,Intro Statistics: Env Sciences
1120,F&ES 511,Ecological Patterns&Processes
1121,F&ES 512,Microeconomics for Env. Mgmt
1123,F&ES 521,PhysicalScienceFdnsEnvirMgrs
1124,F&ES 522,Topics in Community Engagement
1125,F&ES 530,Ecosystems and Landscapes
1126,F&ES 550,Natural Science ResearchMethod
1127,F&ES 551,Qualitative SocialSci Research
1128,F&ES 573,UrbanEcologyLocal&RegDecMaking
1129,F&ES 578,PSC: FinanConceptsEnvironMgrs
1130,F&ES 583,American Energy History
1131,F&ES 590,ClimateChngNegot:PractApproach
1133,F&ES 595,Yale Environment Review
1134,F&ES 601,Perspect:BristolBay/PebbleMine
1135,F&ES 604,PblcHlth Entr & Intraprenrship
1135,GLBL 910,PblcHlth Entr & Intraprenrship
1135,HPM 631,PblcHlth Entr & Intraprenrship
1135,MGT 631,PblcHlth Entr & Intraprenrship
1136,F&ES 605,EnvironmentalRiskCommunication
1138,F&ES 609,AdvSeminar: Industrial Ecology
1139,F&ES 611,Intro: Environmental Data Sci
1140,F&ES 619,Ethics and Ecology
1142,F&ES 631,SolvingSuperWickedProbClimate
1143,F&ES 645,UrbanizationGlobalChng&Sustain
1144,F&ES 646,Foundations:Agri & Environment
1145,F&ES 654,StructureFunction&Dev of Trees
1146,F&ES 658,GlobalResourcesEnvironment
1146,GLBL 573,GlobalResourcesEnvironment
1148,F&ES 680,Ecosystem Finance
1149,F&ES 681,Ethnobotany
1150,F&ES 684,Forest Finance
1151,F&ES 692,Sci&Pract:Temperate Agroforest
1153,F&ES 713,Coastal Ecosystems
1155,F&ES 720,Introduction to R
1157,F&ES 723,Wetlands EcologyConservMgmt
1158,F&ES 724,Watershed Cycles and Processes
1159,F&ES 747,Global Communication Skills
1160,F&ES 750,Writing the World
1161,F&ES 752,Ecology&ConservationTropForest
1162,F&ES 753,RegressionModeling:Eco&EnvData
