date,users,sessions,bounceRate,avgTimeonPage,Pageviews,t,weekday,month,year
2017-03-02,16334,19226,72.38635181525018,106.5341471685317,33971,192,4,3,2017
2017-03-03,13317,15893,75.03932548920909,111.96514100785946,26708,193,5,3,2017
2017-03-04,6671,7527,77.10907400026571,110.75342142520057,11765,194,6,3,2017
2017-03-05,7094,8079,77.01448199034535,112.49912929908577,12673,195,7,3,2017
2017-03-06,9830,11519,71.55134994357148,102.04385026737968,20869,196,1,3,2017
2017-03-07,11335,13080,72.95871559633026,104.11916486113847,23234,197,2,3,2017
2017-03-08,11727,13619,71.93626551141787,105.60850520167914,24577,198,3,3,2017
2017-03-09,10091,11517,75.29738647217157,109.21146479989433,19088,199,4,3,2017
2017-03-10,8727,9959,72.77839140475952,109.85928551949823,17293,200,5,3,2017
2017-03-11,5145,5699,77.41709071766977,128.24477830707218,8428,201,6,3,2017
2017-03-12,5056,5536,78.72109826589595,128.82258064516128,7954,202,7,3,2017
2017-03-13,6071,6748,76.82276229994073,120.0228984633926,10067,203,1,3,2017
2017-03-14,5984,6602,76.00727052408361,122.67953875033521,10331,204,2,3,2017
2017-03-15,5639,6186,76.54380860006466,111.0102547138604,9209,205,3,3,2017
2017-03-16,5663,6180,79.09385113268608,118.84906353286816,8903,206,4,3,2017
2017-03-17,4885,5303,78.59702055440316,130.6659272404614,7557,207,5,3,2017
2017-03-18,4096,4393,81.6526291827908,143.7616737416616,6042,208,6,3,2017
2017-03-19,4526,4915,80.52899287894202,139.370831259333,6924,209,7,3,2017
2017-03-20,5870,6419,78.14301293036299,127.0566976127321,9435,210,1,3,2017
2017-03-21,5598,6159,78.17827569410618,123.15995872033024,9065,211,2,3,2017
2017-03-22,5387,5892,77.37610319076714,124.90218454515814,8959,212,3,3,2017
2017-03-23,6023,6592,80.06674757281553,131.90221270521056,9394,213,4,3,2017
2017-03-24,4747,5189,79.76488726151474,133.6045519203414,7298,214,5,3,2017
2017-03-25,3814,4151,79.83618405203565,132.53207769276045,5850,215,6,3,2017
2017-03-26,4503,4952,77.05977382875606,120.04232365145228,7362,216,7,3,2017
2017-03-27,9746,11260,72.39786856127887,113.41051728364795,19418,217,1,3,2017
2017-03-28,8777,10143,74.14965986394559,112.20869322931179,17321,218,2,3,2017
2017-03-29,10337,11776,75.09341032608695,114.6831955922865,19399,219,3,3,2017
2017-03-30,13157,15450,75.04207119741099,124.88651649407494,24817,220,4,3,2017
2017-03-31,10461,11999,74.53954496208017,118.08017083587553,20194,221,5,3,2017
2017-04-01,6756,7554,79.34868943606035,117.35238321081337,11771,222,6,4,2017
2017-04-02,6367,7092,78.22899041173153,134.07761277668814,10661,223,7,4,2017
2017-04-03,9210,10620,72.89077212806026,120.88410001381406,17859,224,1,4,2017
2017-04-04,12951,14972,76.4426930269837,116.49263591076456,24206,225,2,4,2017
2017-04-05,11899,13300,76.44360902255639,116.87419558359622,21225,226,3,4,2017
2017-04-06,10963,12633,74.36080107654556,116.02326914259514,21357,227,4,4,2017
2017-04-07,9890,11319,76.17280678505168,128.970823798627,18311,228,5,4,2017
2017-04-08,5803,6463,79.49868482129042,125.97256778309409,9598,229,6,4,2017
2017-04-09,5913,6570,79.13242009132419,125.85951511125872,9581,230,7,4,2017
2017-04-10,9136,10502,72.7099600076176,102.50245010158957,18869,231,1,4,2017
2017-04-11,8433,9816,73.30888345558272,105.2980056980057,16836,232,2,4,2017
2017-04-12,10148,12109,72.81360971178462,114.32125930941096,20971,233,3,4,2017
2017-04-13,9584,10814,72.74828925466987,96.06995505358995,19491,234,4,4,2017
2017-04-14,9719,11128,77.4352983465133,121.0438622754491,17808,235,5,4,2017
2017-04-15,6256,7091,78.4233535467494,133.88738494856523,10785,236,6,4,2017
2017-04-16,5425,6028,78.25149303251493,141.02434007541996,8945,237,7,4,2017
2017-04-17,11865,13714,73.66924310923145,114.74486773567563,23505,238,1,4,2017
2017-04-18,11215,12958,73.96974841796573,120.00067804271669,21807,239,2,4,2017
2017-04-19,11559,13367,73.46450213211641,121.47416954836005,22910,240,3,4,2017
2017-04-20,9987,11710,73.96242527754056,124.61864300887167,19713,241,4,4,2017
2017-04-21,9500,10798,75.80107427301353,113.71496106785317,17990,242,5,4,2017
2017-04-22,10694,11801,84.73010761799847,161.4244978923878,15834,243,6,4,2017
2017-04-23,7245,7892,82.76735935124177,130.78877887788778,10922,244,7,4,2017
2017-04-24,11415,13247,75.96436929116027,122.55858969927411,21926,245,1,4,2017
2017-04-25,12191,14063,75.73775154661168,100.67938775510204,23863,246,2,4,2017
2017-04-26,12957,15288,74.34589220303506,121.33606870229008,25768,247,3,4,2017
2017-04-27,15390,18092,74.34225071854964,122.26164671627305,30456,248,4,4,2017
2017-04-28,18233,20450,79.68215158924205,115.14670037013632,31527,249,5,4,2017
2017-04-29,12928,14328,85.09910664433278,155.52801434334378,18790,250,6,4,2017
2017-04-30,9755,10842,80.51097583471685,134.28628946810764,15561,251,7,4,2017
2017-05-01,10686,12079,76.71992714628695,110.44062316284538,18883,252,1,5,2017
2017-05-02,8236,8970,78.87402452619844,131.16333725029378,13225,253,2,5,2017
2017-05-03,7215,8080,79.8019801980198,123.51539456662354,11945,254,3,5,2017
2017-05-04,7789,8576,82.67257462686567,133.3501827040195,11859,255,4,5,2017
2017-05-05,6344,6925,78.85920577617328,119.83004076513014,10114,256,5,5,2017
2017-05-06,4680,5093,80.20812880424111,128.23373287671234,7429,257,6,5,2017
2017-05-07,5456,5949,79.0553034123382,132.29631010063363,8632,258,7,5,2017
2017-05-08,7385,8172,77.50856583455702,119.76659096643957,12135,259,1,5,2017
2017-05-09,7525,8196,78.70912640312348,123.87701557802679,11855,260,2,5,2017
2017-05-10,6453,7041,77.61681579321119,126.02791597567717,10659,261,3,5,2017
2017-05-11,6146,6848,75.55490654205607,133.9694709857842,11138,262,4,5,2017
2017-05-12,8265,9112,80.3884986830553,131.75,13440,263,5,5,2017
2017-05-13,6184,6723,81.77896772274282,149.8428775948461,9517,264,6,5,2017
2017-05-14,11185,12420,81.43317230273752,170.62766631467792,17155,265,7,5,2017
2017-05-15,13467,14892,78.23663712060167,155.09936361006652,21806,266,1,5,2017
2017-05-16,11397,12511,79.69786587802734,147.36906820365033,17716,267,2,5,2017
2017-05-17,13489,14603,79.63432171471615,156.04082998661312,20579,268,3,5,2017
2017-05-18,24736,26669,78.9530916044846,142.55032386646735,38710,269,4,5,2017
2017-05-19,16106,17865,76.9717324377274,144.73981295925185,26847,270,5,5,2017
2017-05-20,8094,8821,77.32683369232514,148.47874614105913,13032,271,6,5,2017
2017-05-21,7238,8051,76.7482300335362,126.41666666666667,12095,272,7,5,2017
2017-05-22,10787,12664,69.48831332912192,122.54155207461437,21027,273,1,5,2017
2017-05-23,7686,8558,74.70203318532367,113.74262295081967,13438,274,2,5,2017
2017-05-24,5392,5922,77.1529888551165,127.0648761771887,8789,275,3,5,2017
2017-05-25,5918,6480,77.02160493827161,128.53707107843138,9744,276,4,5,2017
2017-05-26,5775,6284,78.78739656269892,132.70858143607705,9139,277,5,5,2017
2017-05-27,3938,4284,78.99159663865547,140.1203407880724,6161,278,6,5,2017
2017-05-28,4144,4502,79.38693913816081,130.87451923076924,6582,279,7,5,2017
2017-05-29,4326,4695,78.2321618743344,136.32774317201725,6782,280,1,5,2017
2017-05-30,4807,5281,76.6142775989396,136.882800608828,7909,281,2,5,2017
2017-05-31,4859,5285,80.60548722800378,138.97793035801863,7324,282,3,5,2017
2017-06-01,4167,4524,80.85764809902741,141.80743243243242,6300,283,4,6,2017
2017-06-02,4274,4607,81.50640329932712,127.81151832460733,6325,284,5,6,2017
2017-06-03,3418,3675,82.91156462585035,122.73059360730593,4989,285,6,6,2017
2017-06-04,3922,4223,82.3585129055174,124.21116341627437,5710,286,7,6,2017
2017-06-05,5704,6183,80.60811903606664,124.36714399363564,8697,287,1,6,2017
2017-06-06,5098,5515,81.72257479601089,124.75757575757575,7627,288,2,6,2017
2017-06-07,5344,5709,84.07777193904361,135.06606942889138,7495,289,3,6,2017
2017-06-08,5737,6111,85.50155457371952,118.1537216828479,7964,290,4,6,2017
2017-06-09,3615,3903,83.37176530873687,148.68199532346063,5186,291,5,6,2017
2017-06-10,2792,3001,82.10596467844053,146.0995215311005,4046,292,6,6,2017
2017-06-11,3570,3815,84.19397116644824,153.68706429124708,5106,293,7,6,2017
2017-06-12,4670,5020,84.64143426294821,141.1826484018265,6553,294,1,6,2017
2017-06-13,4125,4456,84.762118491921,147.6296018031555,5787,295,2,6,2017
2017-06-14,4752,5067,86.6785079928952,122.50188679245284,6392,296,3,6,2017
2017-06-15,4170,4512,82.62411347517731,149.88971041281576,6135,297,4,6,2017
2017-06-16,3935,4231,82.7463956511463,140.4981738495252,5600,298,5,6,2017
2017-06-17,2796,3011,84.4902025905015,147.35537918871253,4145,299,6,6,2017
2017-06-18,2740,2924,84.1655266757866,159.47246696035242,3832,300,7,6,2017
2017-06-19,3974,4351,82.44081820271202,135.7016229712859,5953,301,1,6,2017
2017-06-20,9530,10120,79.93083003952569,136.95010672358592,13868,302,2,6,2017
2017-06-21,10019,10687,80.1908861233274,148.61108273748724,14603,303,3,6,2017
2017-06-22,8576,9100,80.85714285714286,146.530509478673,12476,304,4,6,2017
2017-06-23,4771,5092,79.28122545168893,131.66884328358208,7236,305,5,6,2017
2017-06-24,3318,3536,82.77714932126696,136.9973357015986,4662,306,6,6,2017
2017-06-25,3441,3673,82.22161720664307,147.37761069340016,4870,307,7,6,2017
2017-06-26,4392,4711,79.77074931012524,140.5308577405858,6623,308,1,6,2017
2017-06-27,4719,5084,81.39260424862313,155.00660233621127,7053,309,2,6,2017
2017-06-28,4726,5203,80.49202383240439,176.21506986027944,7207,310,3,6,2017
2017-06-29,4510,4868,82.41577649958916,159.09122006841505,6622,311,4,6,2017
2017-06-30,3320,3575,82.04195804195804,143.43372483221478,4767,312,5,6,2017
2017-07-01,2580,2799,85.24473026080743,179.51133501259446,3593,313,6,7,2017
2017-07-02,2650,2877,85.01911713590545,171.3359375,3773,314,7,7,2017
2017-07-03,3221,3475,82.53237410071942,200.21585279547062,4888,315,1,7,2017
2017-07-04,2697,2931,82.73626748549982,185.4781746031746,3939,316,2,7,2017
2017-07-05,3686,3998,80.51525762881441,139.07822410147992,5890,317,3,7,2017
2017-07-06,3741,4092,80.32746823069404,167.43841562669562,5935,318,4,7,2017
2017-07-07,5868,6358,81.72381251966027,162.69565217391303,8911,319,5,7,2017
2017-07-08,3876,4175,82.65868263473054,164.7831241283124,5609,320,6,7,2017
2017-07-09,3545,3844,82.8563995837669,162.5233525271913,5407,321,7,7,2017
2017-07-10,4390,4799,80.4334236299229,154.44046466602128,6865,322,1,7,2017
2017-07-11,4710,5086,83.44475029492725,151.6513853904282,7071,323,2,7,2017
2017-07-12,4555,4913,81.72196214125789,140.4303607214429,6909,324,3,7,2017
2017-07-13,4175,4486,82.83548818546589,176.84494773519162,6208,325,4,7,2017
2017-07-14,3762,4023,83.07233407904549,138.33031088082902,5567,326,5,7,2017
2017-07-15,2874,3050,86.327868852459,150.86989795918367,3833,327,6,7,2017
2017-07-16,2948,3163,84.69807145115396,184.7870074547391,4102,328,7,7,2017
2017-07-17,4129,4448,83.02607913669064,136.09465020576133,6149,329,1,7,2017
2017-07-18,4311,4591,84.94881289479417,154.0916193181818,5999,330,2,7,2017
2017-07-19,3857,4141,83.89277952185462,148.03953646898432,5608,331,3,7,2017
2017-07-20,5196,5581,83.73051424475901,137.85127931769722,7457,332,4,7,2017
2017-07-21,3963,4262,81.98029094321915,147.62377531025473,5793,333,5,7,2017
2017-07-22,2895,3108,82.91505791505791,179.5263644773358,4189,334,6,7,2017
2017-07-23,3373,3596,84.37152391546162,150.04697986577182,4639,335,7,7,2017
2017-07-24,3945,4310,81.1832946635731,147.98846153846154,6130,336,1,7,2017
2017-07-25,4464,4782,83.4378920953576,182.1814131126671,6353,337,2,7,2017
2017-07-26,4253,4536,84.03880070546738,157.85932944606415,5908,338,3,7,2017
2017-07-27,3839,4155,83.46570397111913,172.52998500749626,5489,339,4,7,2017
2017-07-28,5423,5758,83.84855852726642,127.70849107625743,7607,340,5,7,2017
2017-07-29,4157,4408,83.41651542649727,144.85040650406503,5638,341,6,7,2017
2017-07-30,4690,5022,83.9705296694544,136.83518930957683,6367,342,7,7,2017
2017-07-31,5675,6065,83.33058532563892,131.60400210637178,7964,343,1,7,2017
2017-08-01,4812,5117,85.46023060386946,162.02818791946308,6607,344,2,8,2017
2017-08-02,4702,5007,84.92111044537647,151.96356538711777,6544,345,3,8,2017
2017-08-03,4142,4417,84.8539732850351,170.51454696591853,5620,346,4,8,2017
2017-08-04,3857,4131,84.94311304768821,156.85897435897436,5535,347,5,8,2017
2017-08-05,3024,3227,84.6916640842888,152.69247311827957,4157,348,6,8,2017
2017-08-06,3224,3453,84.622067767159,142.48504079782413,4556,349,7,8,2017
2017-08-07,4409,4752,83.35437710437711,138.36107854630714,6458,350,1,8,2017
2017-08-08,4252,4586,84.99781945050152,131.8573466476462,5988,351,2,8,2017
2017-08-09,3938,4245,84.35806831566549,155.7157604955265,5698,352,3,8,2017
2017-08-10,4492,4884,81.30630630630631,145.8192464358452,6848,353,4,8,2017
2017-08-11,3720,4015,81.54420921544208,137.9314404432133,5459,354,5,8,2017
2017-08-12,2820,2996,83.07743658210947,149.83333333333334,4022,355,6,8,2017
2017-08-13,3429,3656,83.39715536105032,160.1815311760063,4923,356,7,8,2017
2017-08-14,3943,4259,82.22587461845504,142.3723667905824,5873,357,1,8,2017
2017-08-15,4028,4331,82.91387670284,150.72503328894808,5833,358,2,8,2017
2017-08-16,3791,4112,82.92801556420234,143.46237244897958,5680,359,3,8,2017
2017-08-17,3877,4206,82.26343319067998,135.66102797657774,5743,360,4,8,2017
2017-08-18,4107,4450,82,130.6126568466994,6283,361,5,8,2017
2017-08-19,3457,3688,83.16160520607376,136.9725925925926,5038,362,6,8,2017
2017-08-20,4045,4292,83.45759552656105,133.13032258064516,5842,363,7,8,2017
2017-08-21,3832,4145,78.72135102533171,126.07688364941056,6096,364,1,8,2017
2017-08-22,4683,5100,80.52941176470588,138.43607305936072,7290,365,2,8,2017
2017-08-23,4132,4517,77.72858091653752,126.81982797645993,6726,366,3,8,2017
2017-08-24,4395,4783,79.3853230190257,121.5260579064588,7028,367,4,8,2017
2017-08-25,4729,5185,79.36354869816779,118.68465311843028,8039,368,5,8,2017
2017-08-26,3331,3609,78.69215849265726,106.95219989136339,5450,369,6,8,2017
2017-08-27,3287,3600,79.44444444444444,119.97467018469656,5495,370,7,8,2017
2017-08-28,4433,4909,75.57547361988185,110.44467860906217,7756,371,1,8,2017
2017-08-29,4998,5474,79.86846912678115,132.7972027972028,8048,372,2,8,2017
2017-08-30,7172,7863,74.71702912374411,108.84579203762809,13816,373,3,8,2017
2017-08-31,9361,10304,76.19371118012423,110.38619234247814,16938,374,4,8,2017
2017-09-01,7731,8570,76.44107351225205,112.8784255107125,14591,375,5,9,2017
2017-09-02,4430,4866,79.71639950678176,114.24980959634425,7492,376,6,9,2017
2017-09-03,4915,5374,77.40975065128396,108.64697193500739,8759,377,7,9,2017
2017-09-04,4892,5384,76.82020802377416,109.9520905923345,8828,378,1,9,2017
2017-09-05,8885,10007,74.06815229339463,112.14913933911295,17966,379,2,9,2017
2017-09-06,12630,13988,79.33943380040034,115.21797346200242,22278,380,3,9,2017
2017-09-07,10950,12178,77.35260305468879,98.29650333016176,20586,381,4,9,2017
2017-09-08,10021,10990,77.57961783439491,109.6768581971534,18578,382,5,9,2017
2017-09-09,5033,5480,81.47810218978103,111.94705219677056,8143,383,6,9,2017
2017-09-10,5065,5536,80.4371387283237,117.00630182421227,8551,384,7,9,2017
2017-09-11,9766,10994,75.35019101327997,114.70835509138381,18653,385,1,9,2017
2017-09-12,12416,13844,80.30915920254262,107.98676356086166,21550,386,2,9,2017
2017-09-13,11497,12981,76.90470687928511,100.04599082368364,22135,387,3,9,2017
2017-09-14,10669,11928,77.1881287726358,112.98379275140378,19764,388,4,9,2017
2017-09-15,11359,12729,76.12538298373792,119.36715680772252,21638,389,5,9,2017
2017-09-16,6883,7606,80.76518537996319,120.78726020659124,11672,390,6,9,2017
2017-09-17,7370,7877,82.67106766535484,110.59870550161813,11585,391,7,9,2017
2017-09-18,12333,13886,77.38009505977243,108.64919704861111,23102,392,1,9,2017
2017-09-19,10174,11270,76.64596273291926,110.23073747936158,18538,393,2,9,2017
2017-09-20,9901,10928,74.02086383601757,108.4628243512974,18944,394,3,9,2017
2017-09-21,9660,10955,74.77863989046098,107.60053965274518,19478,395,4,9,2017
2017-09-22,8898,10116,74.09054962435745,108.80778894472361,18076,396,5,9,2017
2017-09-23,5020,5550,75.2072072072072,106.9784494086728,9355,397,6,9,2017
2017-09-24,5230,5842,73.22834645669292,104.02153054060379,10115,398,7,9,2017
2017-09-25,6413,7448,69.15950590762621,105.305803195963,13393,399,1,9,2017
2017-09-26,8492,9884,70.89235127478753,91.14271197922547,18741,400,2,9,2017
2017-09-27,9138,10343,72.90921396113313,97.7093896713615,18863,401,3,9,2017
2017-09-28,9636,11007,73.08076678477332,101.70934256055364,19677,402,4,9,2017
2017-09-29,41450,43189,90.8309986339114,115.1103836222796,54033,403,5,9,2017
2017-09-30,23280,24409,90.90089721004547,120.16827094474154,30019,404,6,9,2017
2017-10-01,10998,11702,84.35310203384037,106.02064072242528,16353,405,7,10,2017
2017-10-02,16245,18927,78.1476198023987,105.9145935529082,30343,406,1,10,2017
2017-10-03,14938,17473,79.83746351513764,106.27068126520682,27337,407,2,10,2017
2017-10-04,11483,12794,77.84899171486634,105.07860102364124,21000,408,3,10,2017
2017-10-05,15949,17785,78.27382625808266,110.85085138628867,29001,409,4,10,2017
2017-10-06,12132,13418,79.37844686242362,99.86434463794684,22146,410,5,10,2017
2017-10-07,5740,6349,78.54780280359111,108.1455679750455,10195,411,6,10,2017
2017-10-08,5212,5769,77.9684520714162,110.74593315587104,9150,412,7,10,2017
2017-10-09,12030,13456,78.53745541022592,112.67838952219257,21702,413,1,10,2017
2017-10-10,15066,16965,78.544061302682,103.01693968726731,27708,414,2,10,2017
2017-10-11,15112,18084,78.00818403008184,110.71505798238731,29552,415,3,10,2017
2017-10-12,17020,19569,77.98047932955184,121.1033372861257,31375,416,4,10,2017
2017-10-13,13578,15617,77.19792533777294,121.92667767310867,25914,417,5,10,2017
2017-10-14,7936,8747,80.72481993826455,121.93695700601471,13236,418,6,10,2017
2017-10-15,6831,7487,80.03205556297583,110.53927967125937,11624,419,7,10,2017
2017-10-16,10200,11667,73.8750321419388,98.52439411577944,21116,420,1,10,2017
2017-10-17,12176,13963,73.92394184630811,113.00364265549585,24944,421,2,10,2017
2017-10-18,8122,9033,77.81467950846894,110.07622966882226,14136,422,3,10,2017
2017-10-19,6016,6801,77.97382737832672,104.942458374143,10885,423,4,10,2017
2017-10-20,5807,6419,77.13039414238978,104.30607966457023,10235,424,5,10,2017
2017-10-21,3940,4348,79.41582336706531,117.41197988111568,6535,425,6,10,2017
2017-10-22,4184,4650,77.61290322580645,103.53096221022547,7799,426,7,10,2017
2017-10-23,9759,10902,74.85782425243075,102.5039111784002,18828,427,1,10,2017
2017-10-24,9523,10739,75.91954558152528,98.89020495075859,18253,428,2,10,2017
2017-10-25,10388,11548,76.16037409075165,94.38311377245509,19898,429,3,10,2017
2017-10-26,10589,12205,75.81319131503483,92.08044147299162,21628,430,4,10,2017
2017-10-27,9881,11257,77.04539397708092,99.37007487418681,19404,431,5,10,2017
2017-10-28,5379,5964,79.97987927565391,117.86046511627907,8931,432,6,10,2017
2017-10-29,5229,5856,77.56147540983606,115.03616133518776,9451,433,7,10,2017
2017-10-30,9872,11537,73.72800554736934,107.34644881627209,20534,434,1,10,2017
2017-10-31,10416,12073,75.54874513376957,103.89798002723559,20883,435,2,10,2017
2017-11-01,9077,10468,73.65303782957585,94.91397977394408,18872,436,3,11,2017
2017-11-02,8400,9579,74.94519260883182,88.14932864851299,17548,437,4,11,2017
2017-11-03,9312,10775,76.38051044083527,95.25835537388795,19093,438,5,11,2017
2017-11-04,5496,6096,80.95472440944881,100.73347880299252,9303,439,6,11,2017
2017-11-05,5246,5906,78.53030816119201,103.89019916142557,9721,440,7,11,2017
2017-11-06,10184,11677,74.04299049413376,92.37872559095581,21406,441,1,11,2017
2017-11-07,9905,11551,75.00649294433383,93.2372113101662,20817,442,2,11,2017
2017-11-08,8997,10346,75.93272762420258,88.03578324108636,18115,443,3,11,2017
2017-11-09,8954,10253,74.77811372281283,99.99327886136004,17841,444,4,11,2017
2017-11-10,9625,11378,75.47020566004569,99.97312010888056,20195,445,5,11,2017
2017-11-11,9703,10947,79.06275691970403,108.77371019921675,16820,446,6,11,2017
2017-11-12,7401,8199,76.78985242102695,90.88390550018457,13616,447,7,11,2017
2017-11-13,12930,14842,75.6501819161838,98.8797087116785,25965,448,1,11,2017
2017-11-14,10733,12176,75.14783180026281,93.83115911035073,21528,449,2,11,2017
2017-11-15,10981,12333,76.83450904078488,104.02129441320731,20692,450,3,11,2017
2017-11-16,13063,15179,74.80729955860069,120.92006047434565,25760,451,4,11,2017
2017-11-17,11351,13238,75.67608400060432,105.03906028870648,23837,452,5,11,2017
2017-11-18,8957,10314,74.80124103160752,114.85390270608478,16706,453,6,11,2017
2017-11-19,8636,9394,79.561422184373,99.13064944929738,14660,454,7,11,2017
2017-11-20,7428,8293,75.73857470155552,98.34042924445995,14024,455,1,11,2017
2017-11-21,5308,5873,76.50263919632215,101.58217875577289,9554,456,2,11,2017
2017-11-22,4914,5431,77.18652181918615,100.26944,8556,457,3,11,2017
2017-11-23,3087,3366,79.32263814616756,87.67701552328492,5363,458,4,11,2017
2017-11-24,3173,3510,78.66096866096866,103.76038781163435,5676,459,5,11,2017
2017-11-25,3423,3795,78.20816864295125,110.17476149176062,6101,460,6,11,2017
2017-11-26,4145,4557,77.2438007461049,113.18786464410735,7128,461,7,11,2017
2017-11-27,8204,9362,70.44434949797052,94.82461391116964,17715,462,1,11,2017
2017-11-28,11475,12913,75.19553937892047,102.4109375,21873,463,2,11,2017
2017-11-29,9843,11247,74.24202009424735,91.24506713368359,19812,464,3,11,2017
2017-11-30,9532,10908,73.12064539787312,97.25028299750963,19742,465,4,11,2017
2017-12-01,10148,11869,74.31123093773697,112.42331069002503,20260,466,5,12,2017
2017-12-02,6006,6756,75.54766133806986,114.72577065351418,10811,467,6,12,2017
2017-12-03,5663,6368,71.34108040201005,109.53881565181,11147,468,7,12,2017
2017-12-04,9908,11391,69.19497849179177,104.80654537625148,20680,469,1,12,2017
2017-12-05,12724,14444,70.85987261146497,97.35811518324607,25904,470,2,12,2017
2017-12-06,13553,15661,74.15873826703276,103.31643874916324,26118,471,3,12,2017
2017-12-07,10717,12114,74.86379395740465,98.1697017983155,20900,472,4,12,2017
2017-12-08,13062,14911,76.99014150627053,99.53627296587926,24436,473,5,12,2017
2017-12-09,7584,8476,77.0410571024068,117.75474422442244,13324,474,6,12,2017
2017-12-10,5538,6168,74.96757457846952,107.0871767528659,9919,475,7,12,2017
2017-12-11,7141,7982,74.98120771736407,114.62802130274477,12864,476,1,12,2017
2017-12-12,7128,7977,77.071580794785,114.19818824569155,12503,477,2,12,2017
2017-12-13,8063,8847,78.37685090991296,116.53619242114817,13254,478,3,12,2017
2017-12-14,10144,11304,77.34430290162774,118.86082295988935,17088,479,4,12,2017
2017-12-15,7196,7989,78.58305169608212,100.4655477031802,12517,480,5,12,2017
2017-12-16,4803,5283,76.88813174332766,84.71021311929145,8896,481,6,12,2017
2017-12-17,4472,4909,76.65512324302301,114.50089895720964,7690,482,7,12,2017
2017-12-18,8335,9132,77.42006132282086,101.5555162659123,14788,483,1,12,2017
2017-12-19,6363,6947,75.50021592054124,105.11181139122316,11229,484,2,12,2017
2017-12-20,5864,6372,71.34337727558066,93.27780057447681,11245,485,3,12,2017
2017-12-21,5669,6097,66.06527800557652,95.1694290976059,10984,486,4,12,2017
2017-12-22,5987,6343,53.44474223553524,92.05450516986706,13113,487,5,12,2017
2017-12-23,7218,7490,41.575433911882506,87.55222265932336,17658,488,6,12,2017
2017-12-24,5661,5888,43.546195652173914,91.85423051299134,13393,489,7,12,2017
2017-12-25,3295,3506,67.59840273816314,96.1142754145638,6279,490,1,12,2017
2017-12-26,4344,4652,73.32330180567497,93.02776005105297,7784,491,2,12,2017
2017-12-27,5889,6400,69.796875,88.41427817830139,12087,492,3,12,2017
2017-12-28,4906,5287,68.88594666162284,93.66406787434074,9647,493,4,12,2017
2017-12-29,4687,5081,73.29265892540839,102.78782565130261,9073,494,5,12,2017
2017-12-30,4126,4445,72.82339707536558,93.89597822800121,7752,495,6,12,2017
2017-12-31,3950,4287,72.8481455563331,115.66172106824926,6983,496,7,12,2017
2018-01-01,4567,4914,65.79161579161578,109.55498721227622,8824,497,1,1,2018
2018-01-02,5945,6426,68.34733893557423,105.93451511991658,11220,498,2,1,2018
2018-01-03,5176,5596,70.44317369549678,113.33921781640413,9278,499,3,1,2018
2018-01-04,4926,5367,70.48630519843488,108.7031076581576,8971,500,4,1,2018
2018-01-05,5161,5541,68.29092221620647,98.38403990024938,9551,501,5,1,2018
2018-01-06,4302,4560,67.4780701754386,102.17752622860299,8182,502,6,1,2018
2018-01-07,4664,4973,69.41484013673839,99.5549495500409,8640,503,7,1,2018
2018-01-08,5626,6105,68.74692874692875,107.3306112925805,10391,504,1,1,2018
2018-01-09,5275,5718,68.45050717033928,103.51296341167918,9845,505,2,1,2018
2018-01-10,5024,5432,70.89469808541973,100.08300835654596,9022,506,3,1,2018
2018-01-11,4984,5414,70.24381233838197,105.53650442477876,9029,507,4,1,2018
2018-01-12,4572,4942,68.98016997167139,90.81427044361304,8684,508,5,1,2018
2018-01-13,3534,3781,68.76487701666227,93.82236154649948,6652,509,6,1,2018
2018-01-14,4049,4398,71.5325147794452,101.91936021326225,7399,510,7,1,2018
2018-01-15,5046,5485,67.7848678213309,100.38504901960785,9565,511,1,1,2018
2018-01-16,8957,9999,68.84688468846885,98.5025716385011,18165,512,2,1,2018
2018-01-17,9936,10947,71.18845345756827,97.98702071921886,19344,513,3,1,2018
2018-01-18,11219,12805,70.60523233112066,109.75190114068441,23325,514,4,1,2018
2018-01-19,13203,14962,75.07686138216816,108.66340221329938,25173,515,5,1,2018
2018-01-20,8871,9687,72.87085785072777,105.53153812381092,16520,516,6,1,2018
2018-01-21,7304,8032,74.06623505976096,107.40740078655702,13626,517,7,1,2018
2018-01-22,13132,15007,72.53281801825815,107.07821698906645,26897,518,1,1,2018
2018-01-23,11720,13094,69.9022453031923,91.78310171370109,24823,519,2,1,2018
2018-01-24,10915,12357,70.47017884599822,90.13414634146342,23837,520,3,1,2018
2018-01-25,12751,14738,68.08929298412268,95.3297398016903,29765,521,4,1,2018
2018-01-26,12359,13826,70.68566468971504,95.26633999246137,27091,522,5,1,2018
2018-01-27,6768,7527,68.5532084495815,92.67834133770646,16064,523,6,1,2018
2018-01-28,6422,7067,66.53459742464977,92.15307383379673,13541,524,7,1,2018
2018-01-29,12064,13935,66.25762468604233,96.08216685330348,28223,525,1,1,2018
2018-01-30,12494,14613,70.55361664271538,97.41619426995557,27667,526,2,1,2018
2018-01-31,11904,13578,68.69936662247754,95.15648885670609,26007,527,3,1,2018
2018-02-01,15901,18443,72.11408122322833,110.6252657568068,33024,528,4,2,2018
2018-02-02,13532,15285,72.03140333660451,95.36609392898053,28380,529,5,2,2018
2018-02-03,8033,8722,76.96629213483146,104.65031586770718,14104,530,6,2,2018
2018-02-04,7390,8150,74.24539877300613,104.61569934838612,14749,531,7,2,2018
2018-02-05,13709,15452,74.24281646388818,102.91079654912471,27391,532,1,2,2018
